WorkerID|Name|Shift|LineID|JoinDate|HourlyWage|AttendancePct
WOR4261|Michael Banks|Night|LIN0016|10/05/2022|48698.22|31497.58
WOR4262|Elijah Graham|Evening|LIN0017|11-09-2022||10475.14
WOR4263|  Lisa Bell  |Night|LIN0017|02/04/2022|23944.38|4047.01
WOR4264|Justin Williams|Evening|LIN0004|2023-01-05|46068.07|503.39
WOR4265|Courtney Marshall|Evening|LIN0006|21-12-2024|17335.83|42242.04
WOR4266|Mercedes Morales|Morning|LIN0019|2024-03-09|32018.65|
WOR4267|Jonathan Tucker|Morning|LIN0015|10/01/2024|8657.67|36745.08
WOR4268|Melanie Ward|Evening|LIN0001|09/29/2023|33026.44|17936.14
WOR2674|Richard Mayo|Evening|LIN0006|04/03/2023|17924.99|38572.4
WOR4270|Anne George|Night|LIN0018|10/21/2024|13391.3|15407.05
WOR4271|Linda Willis|Evening|LIN0002|01/22/2022|25990.98|30752.08
WOR4272|Leah Martin|Evening|LIN0013|09/18/2023|20705.06|14062.55
WOR4273|Natalie Strickland|Night|LIN0008|28-08-2023|2370.3|33353.6
WOR4274|Victoria Morris|Night|LIN9999|29-09-2023|25651.66|17259.79
WOR4275|Scott Bailey|Morning|LIN0009|25/12/2023|27435.21|26066.3
WOR4276|Kenneth Hess|Evening|LIN0004|2022-07-13|19606.02|
WOR4277|Jeffrey Ali|Night|LIN0019|04/17/2023|37128.69|49650.19
WOR4278|Stephen Bautista|Morning|LIN0013|12/04/2022|37957.19|18331.31
WOR4279|Katherine Smith|Night|LIN0003|11/09/2022|13369.92|28146.28
WOR4280|  Brandon Buck  |NIGHT|LIN0009|12-08-2023|12807.19|32143.0
WOR4281|Ellen Wilcox|Evening|LIN0018|2024-08-09|17440.86|46973.96
WOR4282|Sara Williams|EVENING|LIN0004|19-03-2024|24594.06|38258.16
WOR4283|Paul Delgado|Morning|LIN0010|29-06-2024|27958.18|29108.07
WOR4284|Alicia Elliott|Night|LIN0013|2023-06-28||17770.03
WOR4285|  Andrea Ramirez  |Evening|LIN0019|2023-08-27|5425.9|9725.41
WOR4286|Ryan Cowan|Morning|LIN0009|09/01/2022|20380.23|3411.0
WOR4287|  Tim Sanchez  |Morning|LIN0008|2022-02-21|15486.77|-4729.1
WOR4288|Denise Clay|Night|LIN0006|2023-05-12|49947.15|-2422.84
WOR4289|Monica Mueller|Evening|LIN0014|2022-09-22|41175.37|1132.49
WOR4290|Ronald Martin|Night|LIN0002|2023-08-29|31112.51|40344.35
WOR4291|Daniel Hall|Night|LIN0006|09/06/2024|18027.58|761.6
WOR4292|Maria Strickland|Morning|LIN0010|11/23/2022|Five Hundred|-1635.62
WOR4293|Daniel Page|Morning|LIN0015|29/05/2024|-1796.31|13272.31
WOR4294|Larry Smith|Night|LIN0014|27-07-2024|Twenty Five Thousand|12024.63
WOR4295|Whitney Lowe|Evening|LIN0020|14-08-2022|43130.96|16781.92
WOR4296|Joseph Mccoy|Morning|LIN0011|27/06/2023|33032.7|34641.05
WOR4297|Nancy Johnson|Night|LIN0018|03/06/2022|44609.83|45146.19
WOR4298|  Holly Griffith  |Night|LIN0018|07/11/2024|23528.0|44783.12
WOR4299|Thomas White|Evening|LIN0012|05/24/2022|9985.79|Ten Thousand
INVALID_84|  Steve Pace  |Evening|LIN0017|2024-12-08||10087.57
WOR4301|Jacob Johnson|Evening|LIN0013|06/29/2024|17458.14|43389.71
WOR4302|Joshua Lewis|Morning|LIN0010|03/09/2023|Ten Thousand|49850.51
WOR4303|Lisa Bernard|Evening|LIN0003|08/17/2022|18296.5|35939.71
WOR4304|Sean Lawson|Evening|LIN9999|2024-08-21|7923.12|33549.55
WOR1860|Jonathan Mcdaniel|Evening|LIN9999|25-04-2022|3273.94|
WOR0466|  Timothy Fowler  |Morning|LIN0005|2024-06-12|6604.29|17904.75
WOR4307|Sabrina Lawson|Evening|LIN0011|04/01/2024|-3207.19|35306.66
INVALID_53|Rodney Finley|Morning|LIN0013|11/06/2024|19843.6|49453.8
WOR4309|Jeffrey Peterson|Morning|LIN0016|09/05/2024|Twenty Five Thousand|46546.11
WOR4310|Eric Cole|Evening|LIN0020|06-08-2023|9734.7|12208.87
INVALID_69|Janet Guzman|Evening|LIN0013|07-03-2022|41912.43|28158.4
WOR4312|Laura Kelly|Evening|LIN0003|12/02/2023|39737.19|7333.04
WOR4313|Candice Flores|Night|LIN0016|09/23/2023|47362.32|8122.24
WOR4314|Katherine Williams|Night|LIN0008|05/19/2023|41673.48|Five Hundred
WOR4315|David Bell|Evening|LIN0010|13-08-2023|14893.23|31072.51
WOR1169|Alexa Knox|Morning|LIN0018|21/07/2022|15920.69|19517.51
WOR4317|  Anthony Stevens  |Evening|LIN0020|02/01/2024|4719.49|1110.84
INVALID_30|Jennifer White|Morning|LIN0006|2022-01-23|18165.55|42917.86
WOR4319|Ashley Mahoney|Night|LIN0007|02-07-2024|4504.01|36168.47
WOR4320|Janice Rodriguez|Morning|LIN0007|08/01/2023|32220.97|40222.54
WOR4321|Kelly Zavala|Evening|LIN0005|2024-02-08|44617.28|9008.96
WOR4322|Patrick Oneal|Evening|LIN0015|2024-02-04|42283.37|-1805.53
WOR4323|Christopher Thomas|Evening|LIN0005|09/23/2022|27765.76|37119.14
WOR4324|Jacob Rodriguez|Evening|LIN0016|25-07-2022|15070.51|3738.39
WOR1489|Benjamin Moran|Morning|LIN0012|2024-10-28|22177.14|48334.73
WOR4326|Jonathan Merritt|Evening|LIN0005|11/04/2023|26078.9|35608.11
WOR4327|Kiara Todd|Night|LIN0003|27/03/2024|35626.91|20187.22
WOR4328|Justin Garcia|Evening|LIN0017|2023-02-05||31328.43
WOR4329|Emily Benson|Evening|LIN0013|12/15/2024|5218.38|31994.54
WOR3019|Julie Schroeder|Night|LIN0002|06/06/2023|4626.31|-3680.67
WOR4331|Vanessa Burke|Morning|LIN0018|12/01/2023|0|28228.51
WOR4332|Kimberly Gonzalez|Evening|LIN0007|23-09-2024|2357.12|30301.43
WOR4333|Laura Velez|Night|LIN0015|10/06/2022|30315.96|6854.92
WOR4334|Yvette Brooks|Evening|LIN0010|04/03/2024|5100.29|36741.85
WOR4335|Joshua Williams|Evening|LIN0014|16-11-2024|2336.76|17762.61
WOR4336|Sheila Barton|Evening|LIN0004|20/10/2022|42190.39|28940.1
INVALID_40|Carol Graham|Evening|LIN0020|22-05-2024|29396.86|23049.68
WOR4338|  Thomas Frank  |Evening|LIN0004|2023-09-23|16215.47|25827.37
WOR4339|Nicole Walton|Evening|LIN0018|24/01/2022|0|23849.91
WOR4340|Christine Chase|Evening|LIN0005|21-07-2024|10568.13|12931.22
WOR4341|Sheryl Baldwin|Night|LIN0009|04/20/2024|38487.96|
WOR4342|Jennifer Watson|Evening|LIN0001|2022-07-10|13137.25|25243.02
WOR4343|  Alison Coleman  |Morning|LIN0007|21/11/2024||12669.83
WOR4344|Jeffrey Reyes|Evening|LIN0005|17-11-2024|20503.78|31813.33
WOR4345|Evan Leonard|Night|LIN0013|21-08-2024|44179.74|19705.86
WOR4346|Michael Martin|Morning|LIN9999|2023-06-26|30188.93|4831.22
WOR4347|Christopher Quinn|Morning|LIN0011|17-04-2023|49709.13|16615.49
WOR4348|Travis Vargas|Night|LIN0011|26-08-2023|46205.04|43997.09
WOR4349|Michael James|Evening|LIN0002|08-12-2024|13910.33|45918.21
WOR4350|Brent Mccoy|Morning|LIN0013|21/11/2023|26903.78|47465.55
WOR4351|Scott Jones|Morning|LIN0002|09/02/2022|5527.67|-826.8
WOR4352|Alejandro Richards|Night|LIN0003|2023-08-18|Five Hundred|18895.21
WOR4353|Brian Williams|Evening|LIN0005|03/24/2024|34887.07|27649.88
WOR3756|Christopher Santiago|MORNING|LIN0006|12-12-2023|44453.66|26140.58
WOR4355|Matthew Patel|Morning|LIN0020|2024-07-04|18549.04|19401.18
WOR4356|Katherine Bradley|Evening|LIN0008|02/14/2022|4221.78|37583.36
WOR4357|William Chapman|Night|LIN9999|2023-07-14|30891.64|
WOR4358|Michael Bryan|Morning|LIN0017|13-10-2024|33306.91|8936.5
WOR4359|  Heather Harper  |Evening|LIN0019|03-09-2022|9644.91|32447.53
WOR4360|  Deborah Hughes  |Evening|LIN0017|18/07/2024|8616.42|23119.92
WOR4361|Corey Le|Night|LIN0003|07/05/2022|12295.1|7731.98
INVALID_96|Elaine Green|Evening|LIN0005|19-01-2024|10748.32|16631.93
WOR4363|Carolyn Norris|Night|LIN0012|2023-02-13|8844.8|41233.14
WOR4364|Joshua Young|Morning|LIN0020|03/29/2023|43653.14|20088.53
WOR4365|Michelle Stewart|Evening|LIN0008|2024-06-18|6679.27|8283.94
WOR4366|Valerie Ramirez|Morning|LIN9999|01-10-2022|1047.83|48336.64
WOR4367|Steven Chan|Morning|LIN9999|17/01/2022|27498.86|8861.39
WOR4368|Linda Bates|Evening|LIN0002|2022-03-22|37833.03|34478.63
WOR4369|Brandon Lane|Evening|LIN0016|11-03-2022|37484.88|28258.88
WOR0766|Peter Johnson|Evening|LIN0016|29-05-2022|32458.74|17176.81
WOR4371|Anthony Lawrence|Night|LIN0004|07/09/2022|17535.15|22034.08
WOR4372|Mary Smith|Evening|LIN0001|22-03-2022|6283.88|4875.06
WOR4373|  Mary Vargas  |Morning|LIN0001|05/07/2022|28295.95|4656.24
WOR4374|Lindsay Graves|EVENING|LIN0009|2024-07-16|18231.15|16376.69
WOR4375|Matthew Porter|Evening|LIN0014|2024-05-09|41880.3|26729.82
WOR4376|Daniel Swanson|Evening|LIN0011|15-03-2024|49468.65|14681.31
WOR4377|Daniel Johnson|Morning|LIN0001|12-11-2024|7867.36|31460.75
WOR4378|Jack Williams|Morning|LIN0008|20-10-2022|Twenty Five Thousand|38058.75
WOR4379|Judy Moore|Evening|LIN0017|2024-12-18|17131.33|1152.11
WOR4380|Jonathan Wilson|Night|LIN0006|05/12/2024|21692.02|14787.34
WOR4381|Jessica Griffin|Morning|LIN0011|11/07/2023|7630.07|33744.79
WOR2941|Kimberly Robinson|Morning|LIN0019|12/22/2023|30132.01|20173.27
WOR3292|  Erika Mathews  |Evening|LIN0014|25/07/2022|26385.34|36550.43
WOR4384|Raymond Zamora|Night|LIN0011|21-03-2023|42018.52|-659.64
WOR4385|William Jackson|Night|LIN0019|27-05-2023|5552.1|7135.75
WOR4386|Linda Freeman|Evening|LIN0016|15-08-2024|19782.86|18495.1
WOR4387|Paula Vargas|Morning|LIN0014|14-12-2022|Five Hundred|16341.65
WOR4388|Cynthia Maldonado|Morning|LIN0005|27/11/2024|1148.75|
WOR3901|Randy Holland|Morning|LIN0010|02/18/2022|43518.52|9036.01
WOR4390|James Simpson|Evening|LIN0007|28/07/2024|32505.63|10798.98
WOR4391|Carrie Patterson|Evening|LIN0016|01/21/2023|14126.7|18388.04
WOR4392|Kimberly Berg|Evening|LIN0014|2022-01-03|44508.44|10293.9
WOR4393|Dennis Bell|Morning|LIN0013|16-05-2023|38869.25|47889.12
WOR4394|Kaitlyn Weaver|Morning|LIN0008|03/06/2024|5168.03|2212.15
WOR4395|Samantha Parker|Morning|LIN0003|2022-06-06|49522.26|30537.49
WOR4396|  Kristen Moody  |Morning|LIN0008|08/27/2024|37984.15|
WOR4397|Travis Contreras|Evening|LIN0016|03/31/2022|22557.65|26202.18
WOR4398|Michelle Parrish|Night|LIN0010|2022-04-25|26923.6|Five Hundred
WOR4399|  Adam Walker  |Evening|LIN0002|08-09-2024|28268.41|46024.69
WOR4400|Martin Vargas|Evening|LIN0015|07/13/2022|25404.11|47510.17
WOR4401|Aaron Andrews|MORNING|LIN0002|03/28/2023|23962.14|5363.92
WOR4402|James Becker|Evening|LIN0019|2022-02-25||44734.42
WOR4403|Bradley Ward|Night|LIN0006|2024-06-02|39744.98|16875.42
WOR1881|Victoria Robinson|Evening|LIN0011|2022-05-19|1157.1|7882.26
WOR4405|Rebecca Olson|Evening|LIN0011|28/09/2024|29037.03|-124.94
INVALID_58|Timothy Lee|morning|LIN0016|2022-01-28|21977.98|3573.6
WOR4407|Elizabeth Watson|Night|LIN0011|04-10-2023|12786.1|45385.41
WOR4408|Curtis Young|Morning|LIN0005|16/06/2022|8594.01|34620.45
WOR4409|Michelle Steele|Evening|LIN0020|06/14/2023|1954.74|25015.17
WOR4410|John Mills|Night|LIN0019|02/01/2024|42846.09|35185.48
WOR4411|  Amanda Graves  |Night|LIN0020|24/05/2024|5844.51|43013.64
WOR4412|Brooke Serrano|Morning|LIN0011|13-12-2022|6324.7|24389.76
WOR4413|John Davis|Night|LIN0015|27-02-2024|45818.96|22055.62
WOR4414|Jeffrey Cochran|Evening|LIN0005|01/25/2023|43969.09|40976.35
WOR4415|Diana White|Evening|LIN0009|25/10/2022|19762.76|0
WOR4416|Elizabeth Lara|Night|LIN0010|12/05/2024|8706.3|8784.82
WOR4417|David Armstrong|Morning|LIN0020|01/05/2022||35636.96
WOR4418|Ruben Evans|Morning|LIN0007|10/06/2024|33731.44|1840.76
WOR4419|Stephanie Mcguire|Evening|LIN0017|30-09-2022|2919.42|29556.76
WOR4420|  William Diaz  |morning|LIN0018|2023-02-04|10360.33|
WOR4421|Jason Harris|Evening|LIN0018|03/30/2022|8914.81|10865.87
WOR4422|Abigail Miller|Evening|LIN0020|04/23/2023|-2292.13|
WOR4423|Lauren Washington|Evening|LIN0013|04/11/2022|1080.03|18696.94
WOR4424|David Cooper|Evening|LIN0020|05/30/2023|21408.11|47442.49
WOR4425|Carol Burnett|Morning|LIN0019|2023-03-04|43832.08|2120.29
WOR4426|Cathy Maldonado|Night|LIN0008|2022-01-26|23074.39|49677.83
WOR4427|Eric Reilly|Night|LIN9999|08-03-2022|41087.46|12955.93
WOR4170|Heather Wilson|Evening|LIN0008|03-02-2022|37684.55|34844.88
WOR4429|Lindsay Robinson|Morning|LIN0008|2024-09-02|6549.59|1575.51
WOR4430|Susan White|evening|LIN0007|01/31/2024|17234.26|37001.35
INVALID_59|Paul Sweeney|Night|LIN0005|09/05/2022||23708.05
WOR4432|Jason Robertson|Evening|LIN0003|2024-12-25|39474.13|9798.59
WOR4433|Cindy Lee|Morning|LIN0013|12/14/2023|29036.19|9014.15
WOR4434|Nathan Fowler|Night|LIN0011|23/08/2022|15736.57|1374.25
WOR4435|Keith Lucas|Night|LIN0016|2024-01-12|36633.2|-2028.17
INVALID_38|Peter Gamble|Night|LIN0016|03/05/2022|35432.55|Twenty Five Thousand
WOR4437|Scott Kaufman|Morning|LIN0004|09/01/2024|28212.52|10102.89
WOR4438|Leon Clark|Night|LIN0008|02/22/2024|49338.9|46550.32
WOR4439|Robert Bailey|Night|LIN0001|03/08/2023|4746.4|3411.67
WOR4440|Brian Snyder|Morning|LIN0001|06/11/2022|47101.19|18153.26
WOR4441|Ann Martinez|Morning|LIN0007|25-10-2023|49924.71|17486.67
WOR4442|Gerald Randolph|Night|LIN0020|25-02-2024|5853.16|11148.2
WOR4443|David Mullins|Night|LIN0010|2022-12-27|40748.28|25657.5
WOR4444|Pamela Martinez|Night|LIN0001|25/05/2023|25066.7|45112.58
WOR4445|Margaret Hayes|Night|LIN0017|30-03-2024|0|31258.17
WOR4446|  Shawn Walker  |Morning|LIN0012|11/21/2022|22892.26|6839.82
WOR4447|Angela Porter|Evening|LIN0013|03-06-2024|18353.38|10602.12
WOR4448|Anthony Powell|Night|LIN0004|19-01-2023|25309.41|45290.0
WOR4449|James Adams|night|LIN0002|2023-12-03|23736.03|39765.64
WOR4450|Christina Juarez|Evening|LIN0016|08/08/2024|34716.4|45905.12
WOR4451|Lisa Glover|Morning|LIN0007|02/10/2022|-4291.65|38378.17
WOR4452|Jerry Barajas|Morning|LIN0004|09/21/2022|32201.23|14516.7
WOR4453|  Denise Strickland  |Evening|LIN0013|2023-12-03|45539.02|11718.37
WOR4454|Sandra Graham|Evening|LIN0015|22/03/2024|30063.18|860.32
WOR4455|Kenneth Williams|Evening|LIN0008|28-02-2022|21769.58|17962.64
WOR4456|Ashley Davis|Night|LIN0016|07/07/2023|28213.32|32570.88
WOR4457|Juan Miller|Night|LIN0017|16-08-2023|17754.86|30350.2
WOR4458|Tanya Mckinney|Night|LIN0012|23/05/2022|25581.86|8324.44
WOR4459|Brenda Stokes|Morning|LIN0016|06/11/2024|14573.93|47609.71
INVALID_27|  Joseph Scott  |Evening|LIN0014|18/12/2024|32331.56|25010.51
WOR4461|  Jerry Banks  |Evening|LIN0009|26/10/2022|16400.36|46875.02
WOR4462|Cynthia Adams|Evening|LIN0017|12/04/2024|40310.85|0
WOR4463|Hector Taylor|Evening|LIN0010|27-07-2022|4830.51|32574.67
WOR4464|Katherine Bryant|Morning|LIN0008|13-11-2022|35948.29|49701.65
WOR4465|  George Morales  |Evening|LIN0017|2022-01-08|36698.04|24177.81
WOR4466|  Christy Crawford  |Morning|LIN0001|03/01/2023|22190.03|33932.13
WOR4467|Emily Murphy|Night|LIN0015|09-12-2023|32996.86|12020.51
WOR4468|Shannon Figueroa|Night|LIN0019|25-03-2023|32719.85|36565.19
WOR4469|Sarah Lozano|Evening|LIN0018|06/07/2024|10442.69|34753.66
WOR4470|James Long|Morning|LIN0004|06/04/2022|28927.41|39071.78
WOR4471|Tammy Forbes|Morning|LIN0011|2022-10-26|44582.72|32916.56
WOR4472|Heather Franco|Night|LIN0009|20-09-2024|41754.81|
WOR4473|Stephanie Estrada|NIGHT|LIN0006|21-01-2022|20844.58|Five Hundred
WOR4474|Katie Moore|Morning|LIN0006|13-06-2022|9450.32|28440.03
WOR4475|Derek Garcia|Morning|LIN0019|01/03/2024||15994.31
WOR4476|Melanie Khan|Night|LIN0009|2024-04-01|47400.41|42556.49
WOR4477|Robert Stanton|Evening|LIN0010|09-07-2022|40839.64|564.21
WOR4478|Darrell Davis|Morning|LIN0005|18/05/2022|38026.36|
WOR4479|Jonathan Jackson|Morning|LIN0015|18-11-2024|30988.74|28480.62
WOR4480|  Patrick Duarte  |Morning|LIN0013|28-05-2023|15715.07|31254.45
WOR4481|Dennis Joyce|Night|LIN0009|23/02/2023|34386.65|48090.64
WOR4482|  Gary Alvarez  |Evening|LIN0017|2023-07-09|45982.42|3607.11
WOR4483|Carmen Sullivan|Morning|LIN0007|29/02/2024|49971.34|16839.39
WOR4484|Richard Faulkner|Evening|LIN0015|24/09/2023|39426.52|1236.66
WOR4485|Bernard Randolph|Evening|LIN0020|15-07-2022|14542.69|49633.42
WOR4486|Colleen Carrillo|Morning|LIN0008|2024-05-17|20265.85|49743.46
WOR4487|Michelle Harris|Evening|LIN0019|12-11-2023|13742.32|22121.17
WOR4488|Miguel Lee|Evening|LIN9999|26-02-2023|33294.89|13347.87
WOR4489|  Anthony Bishop  |Morning|LIN0010|07/17/2022|28205.47|26809.96
WOR4490|Alexander Martinez|Morning|LIN0013|2022-01-20|15950.8|43230.9
WOR4491|Scott Benson|Evening|LIN9999|2024-06-21|37762.09|46473.71
WOR4492|Megan Anderson|Night|LIN0006|2024-04-12|42761.53|16649.49
WOR4493|Patricia Rhodes|Night|LIN0011|29-09-2023|24841.47|34389.82
WOR4494|Corey Hunter|Evening|LIN0003|2022-08-03|14598.41|9789.07
WOR4495|Harold Rodriguez|Evening|LIN0007|2022-02-05|43725.58|
WOR4496|Tiffany Santos|Evening|LIN0009|01/23/2023|35068.57|49751.58
WOR4497|Rebecca Allen|Evening|LIN0008|2022-06-01|40399.27|44703.25
WOR4498|George Braun|Night|LIN0012|2023-10-22|41652.94|23049.13
WOR4499|Jonathan Nguyen|Evening|LIN0020|06-06-2024|23298.04|41493.72
WOR0791|Anita Jefferson|Night|LIN0002|15-01-2024|15305.91|43617.46
WOR4501|Jerry Cox|Evening|LIN0002|28/10/2024|14180.36|Five Hundred
WOR4502|Brandy Walker|Evening|LIN0002|2024-06-08|19947.34|30416.87
WOR4503|Diana Russell|Evening|LIN0010|02/22/2022|44942.63|48384.18
WOR4504|Bruce Scott|Morning|LIN0003|23/02/2023|27677.93|0
WOR4505|James Howell|Night|LIN9999|26/05/2024|0|
WOR4506|Frank Brooks|Morning|LIN0020|03-02-2023|8536.72|44912.14
WOR4507|Sarah Cunningham|Morning|LIN0011|20-11-2023|1045.63|48502.29
WOR4508|Kiara Gallegos|Evening|LIN0002|07-08-2022|18213.44|12507.95
WOR4509|  Carmen Nguyen  |evening|LIN0007|05-03-2024|47227.26|3183.64
WOR4510|Brian Martinez|Night|LIN0010|17/02/2024|11564.22|38547.79
WOR4511|Madison Simpson|Evening|LIN0015|11/04/2022|32133.0|49332.1
WOR4512|Joshua Cox|Morning|LIN0005|2023-09-01|35733.77|46142.1
WOR4513|Deanna Avila|Morning|LIN0005|04-10-2022|8791.52|20075.63
WOR4514|  Kristy Stewart  |Night|LIN0015|2022-10-15|37959.15|42451.89
WOR4515|  Veronica Haley  |Evening|LIN0019|08/12/2023|27098.74|Five Hundred
WOR4516|Peter Hall|Evening|LIN0008|10/09/2024|18848.01|33950.75
WOR4517|Curtis Parker|Night|LIN0017|07/06/2022|28037.76|35459.83
WOR4518|Kelsey Cooper|Morning|LIN0012|22/05/2022|38245.77|21723.78
WOR4519|Brenda Evans|Morning|LIN0004|17/06/2022|46119.9|38860.79
WOR4520|Cody Ball|Evening|LIN0001|05-09-2024|32821.62|5259.02
WOR4521|Edward Ellison|Night|LIN0014|2023-02-16|5588.51|5894.9
WOR4522|Kaitlyn Johnson|Evening|LIN0013|2023-03-21|37661.83|
WOR4523|Cindy Pierce|night|LIN0013|2022-07-14|36972.94|7261.8
WOR4524|Angel Berg|Evening|LIN0015|03/21/2023|30385.16|22076.82
WOR4525|  Angela Herrera  |Morning|LIN0008|18/08/2022|25376.57|38548.9
WOR4526|Richard Williams|Evening|LIN0017|2022-10-31|7463.28|
WOR4527|Jamie Erickson|Night|LIN0017|05/06/2023|31051.29|19100.15
WOR4528|Rebecca Baker|Morning|LIN0014|02/11/2022|0|14924.36
WOR4529|Angela Reeves|Evening|LIN0006|2022-09-18|-1710.65|40821.73
WOR4530|Bryan Daniels|Night|LIN0017|04/12/2022|1422.34|16882.28
WOR4531|Kathryn Wilson|Morning|LIN0020|2022-03-14|46654.39|11359.75
WOR4532|Shelly Cox|Morning|LIN0018|2024-08-22|14996.56|43959.2
WOR4533|Michelle Mendoza|Morning|LIN0018|18/06/2023|28317.71|
WOR4534|Megan Moreno|Night|LIN0015|06/12/2023|6686.33|4285.17
WOR4535|Joshua Davis|Evening|LIN0017|18-11-2023|48309.41|10660.27
WOR4536|Brian Chapman|Night|LIN0013|28-02-2023|37372.32|9998.28
WOR4537|Yvonne Peterson|Night|LIN0009|26-04-2022|14287.33|736.45
WOR4538|Krystal Campbell|Evening|LIN0004|2022-01-10|8651.44|10114.22
WOR4539|Robert Mitchell|Morning|LIN0019|07/19/2023|10183.72|17034.37
WOR4540|Brittany Mcknight|Evening|LIN0020|23-01-2024|41398.79|27288.41
WOR2409|  Angela Lutz  |Evening|LIN0007|07/25/2022|42742.27|47092.89
WOR4542|Jason Dickerson|Night|LIN0008|17/08/2022|1725.94|Ten Thousand
WOR4543|Kelly Whitaker|Evening|LIN0016|30/07/2022|11007.23|9642.84
WOR4544|James Stokes|Night|LIN0001|31/07/2024|17142.61|3141.6
WOR4545|Jonathan Silva|Evening|LIN0004|09/06/2024|38643.37|23331.49
WOR4546|  Emily Casey  |Morning|LIN0001|27/09/2024|10620.14|662.6
WOR4547|Charles Yang|Evening|LIN0011|26/09/2022|34981.61|8227.54
WOR4548|Ronald Riggs|Evening|LIN0012|25-03-2023|4774.06|23515.21
WOR4549|James Carroll|Night|LIN0013|06/11/2022|36017.1|42312.82
WOR4550|Holly Green|Evening|LIN0009|12/02/2024|9433.65|24591.45
WOR4551|Sara Murray|Evening|LIN9999|26/04/2023|40153.53|34259.53
WOR4552|Claire Hill|Evening|LIN0008|04/12/2024|20531.54|25150.11
WOR4553|Ryan Burgess|Night|LIN0001|19/07/2023|34150.94|10195.87
WOR4554|Jose Hunter|Evening|LIN0020|2024-06-13|13389.04|4070.78
WOR1023|David Gordon|MORNING|LIN0020|16/02/2022|30464.67|32510.7
WOR4556|Andrew Day|Evening|LIN0010|11/03/2023|1829.93|20340.57
WOR4557|Christopher Clark|Morning|LIN0008|2024-04-10||34607.67
WOR4558|Brenda Lindsey|morning|LIN0004|25/02/2023|49476.86|35944.62
WOR4559|James Fisher|Night|LIN0003|13/12/2024|14972.79|38253.95
WOR4560|Ryan Duncan|Morning|LIN0010|04/02/2023|48641.42|19833.91
WOR4561|  James Rogers  |Night|LIN0013|22/01/2023|27965.36|23089.7
WOR4562|  Andrew Reed  |Morning|LIN0002|30/10/2024|15463.39|42105.48
WOR4563|Jeffrey Chaney|Morning|LIN0009|2022-07-20|21960.13|16819.55
WOR4564|Tammie Johns|Evening|LIN0010|2022-01-02|3162.57|42716.85
WOR4565|Joshua Klein|Evening|LIN0007|08/07/2022|3570.06|34065.96
WOR4566|Gary Lambert|Night|LIN0007|2023-11-01|6594.29|28871.51
WOR4567|Troy Dunn|morning|LIN0009|05/09/2023|16076.82|13872.77
WOR4568|Juan Jackson|Morning|LIN0016|2022-11-21|49615.22|46666.14
WOR4569|Sherry Wang|Morning|LIN0002|21/12/2024|35555.06|45967.03
WOR4570|Donald Rodriguez|Evening|LIN0005|2024-03-21|48851.17|36461.25
WOR4571|Jennifer Shaw|Morning|LIN0002|2022-02-14|25144.73|32027.11
WOR4572|Nicole Harmon|Night|LIN0001|28-10-2023|19210.67|24266.3
WOR4573|Angela Maxwell|Morning|LIN0001|2022-12-22|25886.45|22951.99
WOR4574|  Andrea Berger  |Morning|LIN0012|10/07/2023|29953.44|48598.26
WOR4575|Jacob Bennett|Night|LIN0008|29-08-2023|49060.95|9665.75
WOR4576|Amanda Singh|morning|LIN0001|05/20/2024|46319.48|44913.14
WOR4577|Melissa Wilson|Night|LIN0003|02/02/2024|6996.82|45639.47
WOR4578|  Michael Gonzalez  |Morning|LIN0003|23/04/2022|34426.63|26074.96
WOR4579|Deborah Hartman|Evening|LIN0019|09/08/2024|40346.92|30055.65
WOR4580|Vincent Dixon|MORNING|LIN0003|07/18/2024|14549.55|38424.19
WOR4581|David Dennis|Morning|LIN0002|2022-11-17|26464.21|46610.69
WOR4582|  Samantha Blackwell  |Morning|LIN0010|2024-08-02|24884.52|17463.9
WOR4583|Sandra Lambert|Evening|LIN0018|05-08-2023|21011.43|16156.47
WOR4584|Michael Kim|Morning|LIN0014|09-02-2024|26675.29|4091.41
WOR4585|  Courtney Jenkins  |Night|LIN0019|2024-11-28|43954.98|0
WOR4586|Jasmine Robles|night|LIN0018|01/07/2023|16340.09|31648.3
WOR4587|Daniel Colon|Evening|LIN0010|07/11/2023|27595.45|7027.6
WOR4588|Nicolas Nguyen|Evening|LIN0016|2024-01-23|0|15753.19
WOR4589|Robert Clarke|Night|LIN0002|2022-06-19|16327.34|22338.55
WOR4590|Erica Cole|Night|LIN0016|07/13/2024|6032.26|23436.06
WOR4591|Jose Oconnor|Morning|LIN0013|24/03/2024|36980.97|37166.01
WOR4592|Elizabeth Jones|Morning|LIN0004|2023-12-17|16920.55|10751.73
WOR4593|Crystal Tucker|Morning|LIN0013|23/10/2022|23560.86|8247.89
WOR4594|  Jennifer Smith  |Morning|LIN0006|2024-12-20|9134.04|46130.41
WOR4595|Vicki Hodges|Night|LIN0007|03/03/2024|29670.64|12863.96
WOR4596|Teresa Arnold|Morning|LIN0009|08/28/2024|14238.46|12215.06
WOR4597|Tammy Banks|Evening|LIN0020|12/25/2022|16803.17|0
WOR4598|Connie Clark|NIGHT|LIN0002|27-03-2024|21790.12|6440.5
WOR4599|  Amy Baldwin  |Night|LIN0001|17/07/2024|15843.16|38697.15
WOR4600|Kevin Gonzalez|Night|LIN0008|11-02-2022|37893.38|40046.58
