CustomerID,Name,Age,Gender,City,AccountType,KYCStatus,JoinDate,ExtraColumn
CUS4466,Kim Johnson,50,male,Speech,Savings,Baby,2024-11-06,EXTRA_DATA
CUS4467,  Edward Frye  ,63,male,Training,current,People,24/01/2024,EXTRA_DATA
CUS4468,Jennifer Proctor,33,F,Board,Current,One,2022-04-17,EXTRA_DATA
CUS4469,Harold Marks,46,female,Town,Fixed,Within,22/11/2024,EXTRA_DATA
CUS4470,Curtis Johnson,-5,female,Actually,current,Or,12/17/2023,EXTRA_DATA
CUS4471,Jose Cherry,22,M,Cultural,Fixed,You,02/03/2022,EXTRA_DATA
CUS4472,Lance Martin,28,FEMALE,American,NRI,Garden,07-07-2024,EXTRA_DATA
CUS4473,  Sandra White  ,36,male,Yard,Savings,Will,2023-07-22,EXTRA_DATA
CUS4474,Kyle Hall,61,MALE,Edge,Current,Teach,09/10/2024,EXTRA_DATA
INVALID_5,James Ross,52,FEMALE,Down,Fixed,Whom,22-12-2022,EXTRA_DATA
CUS4476,Brittany Marquez,60,F,Religious,Savings,Image,2023-11-22,EXTRA_DATA
CUS4477,Stacy Austin,80,MALE,Situation,Fixed,Democrat,10-09-2022,EXTRA_DATA
CUS4478,Julie Johnson,34,Male,Sea,Fixed,Focus,19-07-2024,EXTRA_DATA
CUS4479,  Luis Dorsey  ,58,M,Article,NRI,Reality,19/07/2023,EXTRA_DATA
CUS4480,William Pugh,31,male,Usually,Savings,Teach,08/29/2023,EXTRA_DATA
CUS4481,Devin Rogers,58,F,Level,Savings,Write,22/04/2022,EXTRA_DATA
CUS1454,  Sarah Ruiz  ,71,m,Eat,Savings,Inside,2022-06-22,EXTRA_DATA
INVALID_63,Anthony Miller,34,Female,Part,Fixed,South,10-07-2023,EXTRA_DATA
CUS4484,Christina Jarvis,50,male,Several,Fixed,According,07/02/2023,EXTRA_DATA
INVALID_85,Holly Logan,28,Male,They,NRI,Participant,2022-11-02,EXTRA_DATA
INVALID_76,Heather Benitez,27,F,Simply,NRI,Work,03/12/2023,EXTRA_DATA
CUS4487,Jeffrey Keller,Twenty,Male,Mind,Fixed,Skill,30/03/2022,EXTRA_DATA
CUS4488,  Alison Garrison  ,49,m,Score,Fixed,Professional,12/15/2022,EXTRA_DATA
CUS4489,Mark Michael,Twenty,MALE,Article,FIXED,Through,10/14/2024,EXTRA_DATA
CUS4490,Jason Harris,21,Female,Lose,NRI,Able,20/07/2022,EXTRA_DATA
CUS4491,Craig Moran,73,F,Accept,Current,Best,2024-05-06,EXTRA_DATA
CUS4492,Derrick Jones,34,male,Significant,Savings,Speech,2022-03-10,EXTRA_DATA
CUS4493,Jose Williams,22,male,Senior,NRI,Program,07/07/2023,EXTRA_DATA
CUS4494,Shannon Herrera,51,M,Too,Fixed,Seem,18-06-2023,EXTRA_DATA
CUS4495,Emily Silva,61,Female,Century,Current,Itself,04/15/2023,EXTRA_DATA
CUS4496,Michael Ortiz,37,M,Subject,Savings,Market,2022-04-25,EXTRA_DATA
CUS4497,Matthew Aguilar,78,m,Computer,Current,Short,04/02/2022,EXTRA_DATA
CUS4498,Barbara Rivera,64,Female,Dark,Current,Hit,22/12/2023,EXTRA_DATA
CUS4499,Lindsey Bryant,36,female,As,Fixed,Skin,01/07/2022,EXTRA_DATA
CUS4500,James Barber,72,m,Sing,NRI,Foot,08/10/2024,EXTRA_DATA
CUS4501,Paul Pace,50,m,Better,Fixed,Tax,11/13/2023,EXTRA_DATA
CUS4502,Alicia Lindsey,18,male,Develop,Fixed,Blood,2023-06-05,EXTRA_DATA
CUS4276,  Justin Robinson  ,54,male,Mind,Savings,Company,2024-04-05,EXTRA_DATA
CUS4504,Leslie Cruz,19,female,World,Savings,Certain,13/06/2024,EXTRA_DATA
CUS4505,Michelle Gonzalez,62,FEMALE,Student,NRI,Fund,29/05/2022,EXTRA_DATA
CUS4506,Heather Pugh,66,Female,Country,Savings,Nearly,05/14/2023,EXTRA_DATA
CUS4507,Linda Davis,73,Other,Ago,NRI,Their,2024-04-01,EXTRA_DATA
CUS4508,Nathaniel Medina,73,FEMALE,Option,Savings,Above,13-01-2024,EXTRA_DATA
CUS4509,Mary Johnson,27,male,Vote,NRI,Example,08/07/2022,EXTRA_DATA
CUS4510,David Mason,18,Male,Strong,savings,Machine,01/07/2022,EXTRA_DATA
CUS4511,  Michele Myers  ,45,female,Consider,Current,Worker,04/25/2023,EXTRA_DATA
CUS4512,Brooke Gibson,26,Male,Difference,Fixed,Fish,2022-12-11,EXTRA_DATA
CUS4513,Vanessa Bryant,63,female,Share,Current,Land,2024-07-31,EXTRA_DATA
CUS4514,Logan Rodriguez,37,Male,Clearly,Current,Consider,15/02/2024,EXTRA_DATA
CUS4515,Daniel Reed,52,Female,Standard,Current,Change,2022-09-22,EXTRA_DATA
CUS4516,Kevin Werner,75,Female,Federal,Savings,Discover,2023-07-24,EXTRA_DATA
CUS4517,Michelle Johnson,34,female,Character,Fixed,Write,2022-07-18,EXTRA_DATA
CUS4518,Jonathan Roberts,74,female,Sing,NRI,Care,18-08-2023,EXTRA_DATA
CUS4519,Robert Scott,50,female,Now,NRI,Knowledge,01/05/2022,EXTRA_DATA
CUS4520,Curtis Mcdonald,Twenty,Female,Daughter,Savings,Present,2024-01-01,EXTRA_DATA
CUS4521,Eric Morrow,25,F,Trip,NRI,Carry,28-05-2022,EXTRA_DATA
CUS4522,Donna Allen,24,FEMALE,Even,Current,Admit,18-07-2023,EXTRA_DATA
CUS4523,Victoria Holland,72,female,Human,Savings,Happy,07/11/2022,EXTRA_DATA
CUS4524,Andrew Williams,26,male,Standard,Current,Black,17-12-2024,EXTRA_DATA
CUS4525,Ryan Velez,19,F,Former,fixed,Career,2022-12-17,EXTRA_DATA
CUS4216,Mary Goodwin,0,male,For,Fixed,Issue,05-02-2024,EXTRA_DATA
CUS4527,Jonathan Taylor,56,FEMALE,Well,Fixed,Beautiful,2024-09-09,EXTRA_DATA
CUS4528,Jillian Melton,42,male,Set,Fixed,Fire,06/10/2024,EXTRA_DATA
CUS4529,Elizabeth Roach,70,Other,Oil,Fixed,Energy,03/09/2022,EXTRA_DATA
CUS4530,Jessica Hill,56,MALE,Interesting,Fixed,Agreement,02-09-2024,EXTRA_DATA
CUS4531,David Olsen,24,Female,Model,Fixed,Price,25/11/2022,EXTRA_DATA
CUS4532,  Caitlyn Frost  ,56,MALE,Cause,NRI,Per,17/03/2023,EXTRA_DATA
CUS4533,Joseph Ritter,34,m,Method,Fixed,School,2024-10-16,EXTRA_DATA
CUS4534,Cheryl Williams,76,F,However,NRI,Ball,2024-03-20,EXTRA_DATA
CUS4535,Nicole West,37,female,Door,Savings,Create,2022-07-09,EXTRA_DATA
CUS4536,Lauren Little,150,MALE,Try,Current,Somebody,16/01/2023,EXTRA_DATA
CUS4537,Dana Riggs,73,FEMALE,Woman,NRI,Make,2022-10-27,EXTRA_DATA
CUS4538,Kelli Franco,79,m,Start,Savings,Movie,10/29/2022,EXTRA_DATA
CUS4539,  Melissa Hardy  ,28,FEMALE,Experience,NRI,From,12/31/2023,EXTRA_DATA
CUS4540,Donald Lee,27,female,Mrs,Current,Important,03/26/2022,EXTRA_DATA
CUS4541,  Kevin Silva  ,150,Female,Stand,Fixed,Civil,04/14/2022,EXTRA_DATA
CUS4542,Carol Santana,44,Male,International,NRI,Long,04/02/2022,EXTRA_DATA
CUS4543,Kimberly Wilson,66,male,Hospital,Current,Pm,11/05/2024,EXTRA_DATA
CUS4544,Sarah Lee,62,female,Congress,Savings,Should,07/17/2022,EXTRA_DATA
CUS4545,Monique Lang,73,Male,Myself,Fixed,From,11-09-2022,EXTRA_DATA
INVALID_97,Hailey Taylor,49,Female,Keep,Savings,Quite,04-07-2024,EXTRA_DATA
CUS4547,Garrett Bean,79,F,Another,Fixed,News,2024-03-31,EXTRA_DATA
CUS4548,Linda Garcia,34,male,Develop,Savings,Seat,01/26/2022,EXTRA_DATA
CUS4549,Rose Lyons,44,m,Reason,NRI,Stop,01-04-2024,EXTRA_DATA
CUS4550,David Bullock,33,M,Main,Current,About,18/04/2022,EXTRA_DATA
CUS4551,  Billy Pacheco  ,23,m,Court,Current,Example,16/11/2022,EXTRA_DATA
CUS4552,Jason Rice,45,M,Money,Current,Or,2024-11-16,EXTRA_DATA
CUS4553,  Shannon Murphy  ,32,FEMALE,Picture,Current,Movie,11-03-2022,EXTRA_DATA
CUS4554,Ashley Martinez,46,Female,Loss,Savings,State,01/05/2024,EXTRA_DATA
CUS4555,  Debra Barnes  ,150,M,Add,Current,Gun,29-08-2022,EXTRA_DATA
CUS4390,Michael Stevenson,78,M,Left,NRI,Month,2024-11-17,EXTRA_DATA
CUS4557,Cheryl Perez,62,m,Where,Fixed,Find,28-04-2022,EXTRA_DATA
CUS4558,Alyssa Carlson,40,Male,Up,NRI,Program,12-04-2022,EXTRA_DATA
CUS4559,Carol Miranda,51,male,Yet,Fixed,Market,10/08/2022,EXTRA_DATA
CUS4560,Jacob Brown,33,Male,Deep,NRI,Spend,11/07/2023,EXTRA_DATA
CUS4561,  Amy Moore  ,73,MALE,Manager,Savings,Money,10/02/2022,EXTRA_DATA
CUS4562,Kristen Ellis,27,MALE,Design,Savings,Allow,03/29/2022,EXTRA_DATA
CUS4563,Tammy Martin,48,Male,Enter,Savings,Professional,2024-10-01,EXTRA_DATA
CUS4564,Jane White,34,Other,Onto,Savings,My,04-03-2024,EXTRA_DATA
CUS4565,Jeffrey Berg,77,Male,Like,NRI,White,26/08/2022,EXTRA_DATA
CUS4566,Sean Green,41,MALE,Collection,Current,Choose,13/07/2024,EXTRA_DATA
CUS4567,  Daniel Ward  ,52,F,Series,SAVINGS,Best,07-12-2023,EXTRA_DATA
CUS4568,Jonathan Garner,67,M,Where,Fixed,Road,2024-06-06,EXTRA_DATA
CUS4569,  Suzanne Mercer  ,32,Other,Goal,Savings,How,12/18/2024,EXTRA_DATA
CUS4570,Jacob Ford,20,Female,Rest,Fixed,This,2022-11-16,EXTRA_DATA
CUS4571,  David Green  ,79,FEMALE,Future,NRI,Medical,30-07-2024,EXTRA_DATA
CUS4572,Pamela Morse,19,female,Staff,Fixed,Result,08/01/2023,EXTRA_DATA
CUS4573,Xavier Morris,42,Male,Identify,Current,Although,01/07/2023,EXTRA_DATA
CUS4574,Jeremy Davis,0,FEMALE,Environmental,Current,Someone,27/11/2023,EXTRA_DATA
INVALID_5,Susan James,39,m,Cultural,Current,Color,08/06/2023,EXTRA_DATA
CUS4576,  Deborah Roy  ,60,male,Arrive,Savings,Soon,17-01-2022,EXTRA_DATA
CUS4577,Nicole Wilkins,32,m,Show,Fixed,Consumer,03/25/2023,EXTRA_DATA
CUS3800,Kimberly Shaffer,33,F,Weight,NRI,Know,24-03-2023,EXTRA_DATA
CUS4579,Kelly Mata,47,m,His,NRI,Blood,03/26/2023,EXTRA_DATA
CUS4580,Lisa Pearson,58,m,Realize,Fixed,Country,02/09/2024,EXTRA_DATA
CUS4581,Brenda Mercado,40,M,Player,Current,Including,17/03/2023,EXTRA_DATA
CUS4582,Jeffrey Carpenter,150,m,Necessary,Savings,New,01/18/2022,EXTRA_DATA
CUS4583,Michael Waller,28,F,Base,Fixed,Edge,2022-04-17,EXTRA_DATA
CUS4584,Norma Griffin,35,Female,Property,Current,Spring,20/08/2024,EXTRA_DATA
CUS4585,  Claire Johnson  ,Thirty Four,Other,Billion,Fixed,Pm,06/15/2022,EXTRA_DATA
CUS4586,  Joseph White  ,38,M,Then,Savings,Describe,03/09/2022,EXTRA_DATA
CUS4587,Angela Thompson,23,Other,Both,NRI,Culture,16/10/2024,EXTRA_DATA
CUS4588,Lisa Everett,39,m,Few,SAVINGS,Today,2022-05-09,EXTRA_DATA
CUS4589,Paul Barnes,62,Male,Federal,NRI,After,01/08/2023,EXTRA_DATA
CUS4590,Margaret Waller,22,F,Past,Savings,Fast,05/09/2022,EXTRA_DATA
CUS4591,Paul Lin,72,F,Trip,Savings,Produce,19/11/2024,EXTRA_DATA
CUS4592,Regina Williams,67,FEMALE,Lawyer,Savings,Push,20-01-2022,EXTRA_DATA
CUS4593,Michael Arnold,34,F,Become,NRI,Easy,31/05/2022,EXTRA_DATA
CUS4594,Alicia Pittman,68,Female,Room,Fixed,Current,25-10-2022,EXTRA_DATA
CUS4595,Catherine Hoffman,51,M,Paper,Current,Well,2024-08-26,EXTRA_DATA
CUS4596,Robert Martinez,46,FEMALE,Toward,Savings,Assume,01/23/2024,EXTRA_DATA
CUS4597,Natasha Shelton,22,F,You,NRI,Less,07/20/2023,EXTRA_DATA
CUS4598,Elizabeth Washington,Twenty,m,Should,Savings,Occur,16-06-2023,EXTRA_DATA
CUS4599,Michelle Vega,65,FEMALE,Light,Savings,Produce,17-11-2023,EXTRA_DATA
CUS4600,  Denise Thomas  ,45,Male,Few,NRI,Magazine,11/04/2024,EXTRA_DATA
CUS4601,  Jonathan Young  ,35,M,Office,Current,Mrs,2022-04-25,EXTRA_DATA
CUS4602,  Christine Giles  ,78,Female,Leg,NRI,Firm,12/04/2023,EXTRA_DATA
CUS4603,Kimberly Scott,59,F,Good,Savings,Security,2024-01-03,EXTRA_DATA
CUS4604,Michael Sanchez,52,m,Letter,Current,Happy,25/05/2024,EXTRA_DATA
CUS4605,Joshua Stevens,56,MALE,View,Fixed,Offer,11/10/2022,EXTRA_DATA
CUS4606,Patricia Ochoa,23,M,Garden,Fixed,East,23-12-2023,EXTRA_DATA
CUS4607,Brandon Lucas,74,m,Their,Fixed,Challenge,24/06/2023,EXTRA_DATA
CUS4608,Jeffrey Phelps,0,MALE,Rest,Current,Area,2024-06-09,EXTRA_DATA
INVALID_73,Jared Hernandez,-5,MALE,Activity,Fixed,Manager,29/07/2024,EXTRA_DATA
CUS4610,Tanner Morris,150,F,Action,Current,Whom,12/13/2022,EXTRA_DATA
CUS4611,Amanda Bernard,63,male,Through,Current,Among,07/11/2022,EXTRA_DATA
CUS4612,Holly Lutz,46,Male,Save,NRI,To,11/01/2022,EXTRA_DATA
CUS4613,Claire Green,46,Male,Per,Fixed,Country,24/03/2024,EXTRA_DATA
CUS4614,Janice Lin,79,FEMALE,Training,NRI,Floor,2023-03-30,EXTRA_DATA
CUS4615,Michael Shelton,80,M,Expert,Current,Song,12/20/2024,EXTRA_DATA
CUS4616,  Adam Smith  ,68,M,Adult,NRI,Baby,28-01-2023,EXTRA_DATA
CUS4617,Alexa Kane,53,Male,Never,Savings,General,11-02-2022,EXTRA_DATA
CUS4618,David Collins,18,FEMALE,Prepare,Fixed,Difference,04-11-2023,EXTRA_DATA
CUS4619,Toni Brock,73,female,Material,Fixed,Marriage,22-11-2022,EXTRA_DATA
CUS4620,Sydney Mann,29,Male,Remember,Savings,Rock,2023-10-22,EXTRA_DATA
CUS4621,Scott Jackson,24,Female,World,NRI,Market,08/08/2023,EXTRA_DATA
CUS4622,Melissa Reyes,43,m,Tax,Current,Conference,28-05-2022,EXTRA_DATA
CUS4623,Christina Waters,43,female,Player,NRI,Society,05/04/2023,EXTRA_DATA
CUS4624,Robin Garcia,63,m,Arm,Current,Sport,15-07-2024,EXTRA_DATA
CUS4625,Donna Rojas,39,m,Reflect,Fixed,Alone,2023-01-19,EXTRA_DATA
CUS4626,Robert Watkins,65,M,Instead,Savings,Level,09/30/2022,EXTRA_DATA
CUS4627,Kristy Jackson,41,Male,Audience,FIXED,While,06-11-2023,EXTRA_DATA
CUS4628,Michael Sanchez,29,m,Most,Savings,Will,2023-09-04,EXTRA_DATA
CUS4629,Kristina Patterson,32,m,Mind,Savings,Within,2023-05-23,EXTRA_DATA
CUS0989,Lindsey Lopez,77,m,End,Fixed,Statement,04/22/2024,EXTRA_DATA
CUS1328,Laura Smith,61,Other,Story,NRI,Beautiful,08/12/2023,EXTRA_DATA
INVALID_8,Susan Rich,71,female,Model,nri,Individual,08-02-2022,EXTRA_DATA
CUS4633,Scott Clark,62,FEMALE,Must,Savings,For,25-10-2023,EXTRA_DATA
CUS4634,Rebecca Johnson,29,female,Even,Current,Song,2024-08-08,EXTRA_DATA
CUS4635,  Ellen Vazquez  ,47,m,Health,NRI,Many,14/05/2023,EXTRA_DATA
CUS4636,Cheryl Duncan,79,M,Wide,Savings,Study,28-10-2023,EXTRA_DATA
CUS4637,Joseph Dennis,28,m,Really,nri,Share,17/05/2024,EXTRA_DATA
CUS4638,James Nash,30,Female,Operation,Fixed,Money,01/07/2024,EXTRA_DATA
CUS4639,  Renee Russell  ,78,m,Number,Savings,Sister,02/19/2023,EXTRA_DATA
CUS4640,Jason Fisher,60,M,Bar,Savings,Away,15-03-2024,EXTRA_DATA
CUS4641,Jeffrey Robinson,39,F,Him,Savings,Attorney,2023-08-19,EXTRA_DATA
CUS4642,Melissa Cantrell,40,Female,Color,Savings,Start,10/08/2024,EXTRA_DATA
CUS2832,William Bowman,-5,Female,Party,Savings,Woman,09/24/2024,EXTRA_DATA
CUS4644,Kristen Gay,38,Other,Age,Current,Gas,21-08-2023,EXTRA_DATA
CUS3187,David Harvey,20,m,Lot,Savings,Bill,10/21/2024,EXTRA_DATA
CUS4646,Deborah Rodgers,41,FEMALE,Experience,Savings,Force,2024-02-23,EXTRA_DATA
CUS4647,Angela Johnson,55,female,Energy,Current,Mean,2022-09-08,EXTRA_DATA
CUS4648,Alan Preston,32,Female,Star,current,Sometimes,2022-09-01,EXTRA_DATA
CUS4649,  Sarah Mosley  ,43,MALE,Guy,Fixed,Natural,2022-06-10,EXTRA_DATA
CUS4650,  Cody Jennings  ,41,Male,Box,Fixed,Lay,2024-11-13,EXTRA_DATA
CUS4651,  James Beltran  ,70,F,Discussion,NRI,Better,03-12-2022,EXTRA_DATA
CUS4652,Rebecca Lawson,78,Other,Present,NRI,Politics,2023-05-01,EXTRA_DATA
CUS4653,  Jonathan Cordova  ,32,F,Myself,NRI,Town,29-04-2024,EXTRA_DATA
CUS4654,  Mary Smith  ,25,FEMALE,Seek,NRI,Meeting,06-04-2022,EXTRA_DATA
CUS4655,Michael Thompson,36,FEMALE,Help,Current,Just,17/03/2023,EXTRA_DATA
CUS4656,David Mitchell,Thirty Four,F,Might,NRI,Indeed,01/05/2024,EXTRA_DATA
CUS4657,John Jackson,34,female,Open,Current,Today,13-02-2022,EXTRA_DATA
CUS4658,Robin Hansen,54,male,Painting,Fixed,Family,18-12-2024,EXTRA_DATA
CUS4659,Marcus Hughes,78,male,Risk,Savings,Yard,11-12-2024,EXTRA_DATA
CUS4660,Ashley Gonzalez,55,Male,North,Savings,Read,28/03/2022,EXTRA_DATA
CUS4661,Mary Reyes,61,female,Deep,NRI,Capital,09-03-2023,EXTRA_DATA
CUS4662,Alicia Montes,64,M,Boy,Fixed,Stop,07/03/2024,EXTRA_DATA
CUS4663,Donna Sanders,69,male,Represent,Fixed,News,06/07/2023,EXTRA_DATA
CUS4664,Brad Shaw,59,female,Arrive,NRI,Green,30-07-2022,EXTRA_DATA
CUS4665,Christopher Rivera,18,FEMALE,Force,Current,Situation,16/04/2024,EXTRA_DATA
CUS4666,Brian Burnett,63,MALE,Exist,NRI,Concern,2024-09-03,EXTRA_DATA
CUS4667,Ashley Williams,53,F,Even,Fixed,Serious,31-03-2024,EXTRA_DATA
CUS4668,Cassandra Scott,70,FEMALE,Maybe,FIXED,Describe,10/19/2024,EXTRA_DATA
CUS4669,Danielle Blake,39,M,Card,NRI,Their,2022-11-26,EXTRA_DATA
CUS4670,Hannah Wells,45,male,Case,Current,Decision,09/04/2024,EXTRA_DATA
CUS4671,Mark Howard,150,Other,History,Fixed,Along,10/22/2023,EXTRA_DATA
CUS4672,Christine King,57,M,Guess,Savings,Generation,11/12/2022,EXTRA_DATA
CUS4673,Angela Horton,58,Male,Above,Savings,Test,2024-01-05,EXTRA_DATA
CUS4548,Marcia Hansen,49,M,Near,Current,High,2024-02-25,EXTRA_DATA
CUS4675,  Joshua Lambert  ,45,male,Just,Current,Serious,10/19/2024,EXTRA_DATA
CUS4676,Kimberly Pena,42,FEMALE,Modern,Fixed,Budget,05/03/2023,EXTRA_DATA
CUS4677,Vanessa Johnson,43,m,Exist,Current,Message,06/03/2024,EXTRA_DATA
CUS4678,Rodney Wilson,46,male,Finally,NRI,Office,2023-02-04,EXTRA_DATA
CUS4679,Seth Baker,21,Other,Fall,Savings,From,2022-10-18,EXTRA_DATA
CUS4680,Robert Davis,52,F,Travel,Fixed,Change,11/09/2024,EXTRA_DATA
CUS4681,Paul Rodriguez,70,MALE,Discussion,current,Officer,29/04/2022,EXTRA_DATA
CUS4682,Brendan Mills,53,M,Four,NRI,Main,2022-10-15,EXTRA_DATA
CUS4683,Theresa Green,51,female,Poor,Current,Him,12/24/2024,EXTRA_DATA
CUS4684,  Charles Taylor  ,41,MALE,Bed,Fixed,Significant,08/01/2022,EXTRA_DATA
CUS4685,Alexander Parker,50,M,Worry,Current,A,04/10/2024,EXTRA_DATA
CUS4686,Trevor Smith,70,FEMALE,Return,CURRENT,Half,2022-03-28,EXTRA_DATA
CUS4687,  Debra Campbell  ,24,male,Ready,Savings,White,22/02/2022,EXTRA_DATA
CUS4688,Joseph Downs,0,M,Low,Fixed,Time,14-07-2022,EXTRA_DATA
CUS4689,Robert Jenkins,23,FEMALE,Agreement,Current,Also,16-06-2024,EXTRA_DATA
CUS4690,Christopher Frederick,70,F,Billion,CURRENT,Good,03/28/2022,EXTRA_DATA
CUS4691,William Macias,79,male,Exist,Savings,Office,01/28/2024,EXTRA_DATA
CUS4692,Ashlee Walker,72,M,Century,Fixed,At,19-05-2022,EXTRA_DATA
CUS4693,Allison Alvarez,63,m,Bit,NRI,Become,26/01/2022,EXTRA_DATA
CUS4694,Kyle Sandoval,38,Male,Debate,Savings,Three,2023-12-23,EXTRA_DATA
CUS4695,John Rodgers,79,male,Director,NRI,Save,10/04/2024,EXTRA_DATA
CUS4696,Mitchell Black,58,Other,Point,Fixed,Bar,29/11/2023,EXTRA_DATA
CUS4697,Whitney Washington,63,Male,Specific,Savings,Hair,15/10/2022,EXTRA_DATA
CUS4698,Brandon Bell,43,M,Night,Savings,Career,01-06-2023,EXTRA_DATA
CUS4699,Brett Shannon,40,FEMALE,Decide,Fixed,Hospital,2023-02-01,EXTRA_DATA
CUS4700,Jennifer Moore,37,Female,Magazine,Savings,Bad,2024-12-05,EXTRA_DATA
CUS4701,Cathy Dawson,25,M,Different,NRI,Daughter,2024-05-24,EXTRA_DATA
CUS4702,  Matthew Payne  ,27,M,Look,Fixed,Operation,28-08-2022,EXTRA_DATA
CUS4703,Lawrence Arroyo,44,female,Article,Savings,Or,16-10-2023,EXTRA_DATA
CUS4704,Sabrina Oneill,43,m,Great,Current,Realize,30-01-2023,EXTRA_DATA
CUS4705,William Anderson,32,F,Why,Current,Cup,05/05/2023,EXTRA_DATA
CUS4706,Mitchell Rowe,70,female,Act,Current,During,12/02/2024,EXTRA_DATA
CUS4707,Kimberly Jones,61,Male,Loss,NRI,About,2024-12-27,EXTRA_DATA
INVALID_46,Andrew Williams,68,female,Admit,Current,Show,11/18/2024,EXTRA_DATA
CUS3042,Roger Harris,72,F,Road,Fixed,High,19-10-2023,EXTRA_DATA
CUS4710,  Peter Lowe  ,29,male,Blood,Current,Development,06-06-2023,EXTRA_DATA
CUS4711,  Misty Franklin  ,59,F,Box,NRI,The,02/21/2023,EXTRA_DATA
CUS4712,Alexander King,66,Male,Usually,NRI,Behind,12/11/2023,EXTRA_DATA
CUS4713,  Kathleen Harding  ,79,m,Hot,NRI,Weight,09/23/2022,EXTRA_DATA
CUS4714,Chad Johnson,70,Other,Employee,Fixed,Medical,09/28/2022,EXTRA_DATA
CUS4715,Brian Obrien,49,female,Action,nri,During,2022-03-29,EXTRA_DATA
CUS4716,Amanda Kramer,24,m,Fight,Fixed,Step,08/03/2024,EXTRA_DATA
CUS4717,Krystal Whitney,40,FEMALE,Shoulder,Savings,Eight,16-03-2024,EXTRA_DATA
CUS4718,Raymond Hampton,24,male,Represent,Savings,Only,2023-02-18,EXTRA_DATA
CUS4719,  Jason Serrano  ,Thirty Four,Male,Sound,Current,Radio,2023-07-29,EXTRA_DATA
CUS4720,Douglas Michael,73,male,Significant,Savings,Without,02/12/2022,EXTRA_DATA
CUS4721,Oscar Franklin,-5,F,Four,NRI,Agree,23/12/2023,EXTRA_DATA
CUS4722,Brandy Russell,71,FEMALE,Yes,Current,Serve,06/03/2024,EXTRA_DATA
CUS4723,Sherri Lewis,34,female,Full,NRI,Card,04-05-2022,EXTRA_DATA
CUS4724,  Richard Hamilton  ,55,FEMALE,Wife,Savings,Strategy,2022-03-31,EXTRA_DATA
CUS4725,Breanna Figueroa,63,male,Rise,Fixed,Case,16-12-2024,EXTRA_DATA
CUS4726,Valerie White,20,male,Ever,Fixed,Summer,02/24/2024,EXTRA_DATA
CUS4727,Katherine Trujillo,75,m,Whole,savings,Big,23/05/2023,EXTRA_DATA
CUS4728,Randy Young,64,m,Popular,Fixed,Decide,23/12/2022,EXTRA_DATA
CUS4729,Victor Reed,36,F,City,Fixed,No,09/22/2023,EXTRA_DATA
CUS4730,Kelly Hunter,53,Other,Himself,NRI,Grow,06/05/2023,EXTRA_DATA
CUS4731,Jason Guzman,59,Other,Together,Savings,Attack,08/10/2022,EXTRA_DATA
CUS4732,Zachary Carpenter,52,male,Should,NRI,Husband,08/27/2023,EXTRA_DATA
CUS4733,Kimberly Stevenson,41,Male,Not,Savings,Heart,27/03/2024,EXTRA_DATA
CUS4734,Jonathan Estrada,30,female,Into,Savings,Week,15/01/2023,EXTRA_DATA
CUS4735,Carol Wilkerson,34,MALE,Right,NRI,Experience,05/23/2022,EXTRA_DATA
CUS4736,Gary Mendoza,25,Other,Ahead,Current,Sometimes,11/15/2023,EXTRA_DATA
CUS4737,  Christina Simmons  ,77,M,Popular,Current,Continue,10/07/2022,EXTRA_DATA
CUS4738,Joshua Rice,50,Male,Suffer,Current,Record,18/04/2024,EXTRA_DATA
CUS4739,Mary Maddox,28,Female,Line,NRI,Push,13-09-2024,EXTRA_DATA
CUS4740,Jacob Rhodes,150,Other,Trouble,NRI,Act,20/09/2023,EXTRA_DATA
CUS4741,Sarah Holloway,71,m,Seek,Current,Major,18/12/2024,EXTRA_DATA
CUS4742,Mario Castillo,78,Male,Him,Fixed,Product,29/04/2024,EXTRA_DATA
CUS4743,Amanda Byrd,48,MALE,Place,Savings,Where,12/05/2024,EXTRA_DATA
CUS2953,Elizabeth Thomas,57,Other,Believe,NRI,Lot,08/31/2023,EXTRA_DATA
CUS4745,Carrie Lambert,36,MALE,Word,Savings,Few,2024-12-08,EXTRA_DATA
CUS4746,Gregory Irwin,63,F,Piece,Fixed,Impact,12/02/2024,EXTRA_DATA
CUS4747,  Kathryn Weaver  ,29,MALE,Give,NRI,Move,06/26/2022,EXTRA_DATA
CUS4748,Wendy Kennedy,34,m,Television,Fixed,Peace,06-07-2024,EXTRA_DATA
CUS4749,Lucas Anderson,67,Other,Crime,Current,Tough,05/30/2023,EXTRA_DATA
CUS4750,Evan Shepherd,58,M,Mother,Savings,Author,02/26/2022,EXTRA_DATA
CUS4751,Brooke Wright,18,Male,Few,Fixed,Sea,2024-01-05,EXTRA_DATA
INVALID_21,  Kristen Moore  ,44,Other,Nothing,Fixed,Avoid,24-08-2024,EXTRA_DATA
CUS4753,Sandra Johnson,50,male,Down,Fixed,Total,21/02/2024,EXTRA_DATA
CUS4754,Crystal Lynn,50,Other,Wide,Current,Then,27/10/2024,EXTRA_DATA
CUS4755,Molly Morris,32,F,Move,Fixed,Today,2022-10-01,EXTRA_DATA
CUS4756,Jermaine Alexander,73,F,Security,Current,Case,10/12/2023,EXTRA_DATA
CUS4757,Dwayne Kirk,30,male,Production,FIXED,Sit,18/06/2022,EXTRA_DATA
