StudentID,Name,Age,Gender,EnrollmentDate,CourseID,HospitalID,Status,ExtraColumn
STU4671,John Taylor,77,Female,12/14/2023,COU0016,HOS0014,Dropped,EXTRA_DATA
STU4672,Tina Bass,80,MALE,07-04-2024,COU0001,HOS0005,Dropped,EXTRA_DATA
STU4673,Joseph Mitchell,54,Female,04/17/2024,COU0014,HOS0001,Graduated,EXTRA_DATA
STU4674,Dana Brady,64,M,18/03/2024,COU0008,HOS0012,Active,EXTRA_DATA
STU4675,Gary Jones,35,Other,16/12/2024,COU0007,HOS0020,Dropped,EXTRA_DATA
STU4676,Ronald Harris,24,Male,18/03/2022,COU0007,HOS9999,DROPPED,EXTRA_DATA
STU4677,Valerie Ortiz,20,M,04-11-2024,COU0020,HOS9999,Graduated,EXTRA_DATA
STU4678,April Morgan,50,F,08/27/2024,COU0003,HOS0013,Suspended,EXTRA_DATA
STU4679,Maurice Oneal,0,Other,12/27/2024,COU0004,HOS0007,Suspended,EXTRA_DATA
STU4680,Tiffany Harrington,38,MALE,22/01/2024,COU0011,HOS0006,Dropped,EXTRA_DATA
STU4681,John Bauer,77,Other,02/01/2024,COU0010,HOS0011,Suspended,EXTRA_DATA
STU4682,Timothy Smith,39,Female,10/03/2022,COU0005,HOS0009,Dropped,EXTRA_DATA
STU4683,Timothy Cordova,37,m,12/01/2024,COU9999,HOS0020,Active,EXTRA_DATA
STU4684,Laura Patton,62,F,19-06-2024,COU0006,HOS0002,GRADUATED,EXTRA_DATA
STU4685,Danielle Thornton,58,Female,12-03-2023,COU0010,HOS0001,Dropped,EXTRA_DATA
STU4686,  Carly Madden  ,67,male,2024-08-17,COU0014,HOS0002,Dropped,EXTRA_DATA
STU4687,  Harold Medina  ,24,M,2024-09-03,COU0013,HOS0018,Suspended,EXTRA_DATA
STU4688,Monica Foley,34,Male,08/03/2024,COU0004,HOS0004,Graduated,EXTRA_DATA
STU4689,  Brandy Smith  ,39,Other,18/10/2022,COU0011,HOS0015,Suspended,EXTRA_DATA
STU4690,Carol Marshall,68,MALE,03/16/2023,COU0012,HOS0007,Suspended,EXTRA_DATA
STU4691,James Sullivan,40,F,10/15/2024,COU0014,HOS0010,Active,EXTRA_DATA
STU4692,Shane Day,23,Other,24-11-2023,COU0002,HOS0007,Active,EXTRA_DATA
STU4693,Matthew Fleming,63,F,07/07/2023,COU0008,HOS0011,Dropped,EXTRA_DATA
STU4694,  Jacqueline Valdez  ,50,M,01/05/2023,COU0009,HOS0006,Suspended,EXTRA_DATA
STU4695,Amber Kelley,55,FEMALE,03/11/2024,COU0001,HOS0011,Active,EXTRA_DATA
STU4696,Alex Allen,40,MALE,2022-02-20,COU0005,HOS0020,Suspended,EXTRA_DATA
STU4697,Laura Pitts,25,F,02/26/2022,COU0018,HOS0004,Suspended,EXTRA_DATA
STU4698,Ronald Miller,37,Female,30/11/2023,COU0011,HOS0002,Active,EXTRA_DATA
STU4699,Michael Wells,80,F,25-01-2022,COU0013,HOS0020,Dropped,EXTRA_DATA
STU4700,William Warren,75,female,24/01/2023,COU0008,HOS0011,Dropped,EXTRA_DATA
STU4701,Rebecca Black,79,Other,11/06/2023,COU0002,HOS0017,Graduated,EXTRA_DATA
STU4702,Tom Freeman,66,F,2022-07-09,COU0011,HOS0016,Active,EXTRA_DATA
STU4703,Candice Wiggins,64,MALE,08/10/2023,COU0020,HOS0015,Dropped,EXTRA_DATA
STU4704,Victoria Greer,25,male,09-11-2022,COU0016,HOS0001,Dropped,EXTRA_DATA
STU4705,Jamie Greene,45,M,2023-05-13,COU0014,HOS0017,Graduated,EXTRA_DATA
STU4706,  Donna Wright  ,56,M,03/28/2022,COU0019,HOS0015,Active,EXTRA_DATA
STU4707,Michael Patterson,25,M,05/09/2023,COU0017,HOS9999,Active,EXTRA_DATA
STU4708,Julie Reynolds,64,Other,29-10-2024,COU0014,HOS0001,Active,EXTRA_DATA
STU4709,Lori Mooney,75,M,05/01/2024,COU0012,HOS0005,Dropped,EXTRA_DATA
STU4710,  Brenda Copeland  ,24,F,08/10/2024,COU0002,HOS0001,Active,EXTRA_DATA
STU4711,Natalie Bowman,23,Male,10/07/2022,COU0016,HOS0013,Suspended,EXTRA_DATA
STU4712,Wanda Gamble,61,male,2024-04-06,COU0004,HOS0018,Dropped,EXTRA_DATA
STU4713,Robert Allen,54,M,08/03/2024,COU9999,HOS0013,Active,EXTRA_DATA
STU4714,Laura Pearson,39,MALE,2023-01-25,COU0004,HOS0004,Dropped,EXTRA_DATA
STU4715,Christopher Grant,71,Female,05/06/2022,COU0018,HOS0008,Active,EXTRA_DATA
STU4716,Mark Phillips,62,female,14-09-2023,COU0009,HOS0015,Suspended,EXTRA_DATA
STU4717,  Angela Mills  ,75,m,13-05-2023,COU0008,HOS0003,Graduated,EXTRA_DATA
STU4718,Shawn Thomas,61,Male,2023-05-26,COU9999,HOS0004,Active,EXTRA_DATA
STU4719,Kevin Walker,23,FEMALE,17/07/2024,COU0014,HOS0003,Graduated,EXTRA_DATA
STU4720,Maria Rodriguez,32,Male,06/29/2022,COU0015,HOS0017,Suspended,EXTRA_DATA
STU4721,  Amy Kline  ,70,F,11/15/2024,COU0008,HOS0004,Dropped,EXTRA_DATA
STU4722,Jodi Guzman,72,M,11/01/2023,COU0008,HOS0016,active,EXTRA_DATA
STU4723,  Nicole Rogers  ,18,Other,08/18/2023,COU0013,HOS0019,Active,EXTRA_DATA
STU4724,Evan Webster,48,Other,06-12-2024,COU0017,HOS0011,Active,EXTRA_DATA
STU4725,Emily Rodriguez,33,Other,2022-11-29,COU0008,HOS0014,Graduated,EXTRA_DATA
STU4726,Rachel Patel,64,male,06/16/2024,COU0013,HOS0011,Dropped,EXTRA_DATA
STU4727,Sarah Moore,30,M,29-06-2023,COU0015,HOS0020,Active,EXTRA_DATA
STU4728,James Miller,67,male,2022-07-21,COU0012,HOS0004,Graduated,EXTRA_DATA
STU4729,Daniel Zimmerman,74,male,11/08/2024,COU0006,HOS0012,Graduated,EXTRA_DATA
STU4730,Ashley Fisher,65,m,17/12/2022,COU0016,HOS0016,Graduated,EXTRA_DATA
STU4731,Levi Hopkins,76,m,15/03/2024,COU0020,HOS0012,Active,EXTRA_DATA
STU3119,Nancy Hernandez,150,m,08/02/2024,COU0010,HOS0001,Suspended,EXTRA_DATA
STU4733,Benjamin Martinez,63,M,2022-05-03,COU0015,HOS0007,Graduated,EXTRA_DATA
STU4734,Patrick Goodwin,29,Male,2023-01-11,COU0001,HOS0006,Suspended,EXTRA_DATA
STU4735,Elizabeth Moore,69,Male,2023-09-04,COU0001,HOS0014,Active,EXTRA_DATA
STU4736,Brittany Lindsey,55,Other,14-03-2024,COU0014,HOS0010,Active,EXTRA_DATA
STU4737,Courtney Salas,36,MALE,2022-06-07,COU0008,HOS0020,Dropped,EXTRA_DATA
STU4738,Brian Thomas,Thirty Four,female,07/09/2024,COU0013,HOS0018,Active,EXTRA_DATA
STU4739,Michele Allen,Sixty Five,m,01/09/2024,COU0011,HOS0019,Active,EXTRA_DATA
STU4740,Timothy Price,54,Other,04/09/2023,COU0002,HOS0005,Active,EXTRA_DATA
STU4741,Laurie Lopez,47,male,26/05/2022,COU0018,HOS0003,Active,EXTRA_DATA
STU4742,Joshua Gray,52,m,12/31/2023,COU9999,HOS0009,Suspended,EXTRA_DATA
STU4743,Cassandra Friedman,80,m,26-07-2022,COU0011,HOS0019,Active,EXTRA_DATA
STU4744,Brittney Roach,79,male,05-11-2024,COU0005,HOS0019,Graduated,EXTRA_DATA
STU4745,Jon Johnson,26,Male,11-09-2024,COU0015,HOS0020,Suspended,EXTRA_DATA
STU4746,Vanessa Martinez,75,MALE,07-06-2024,COU0015,HOS0019,Suspended,EXTRA_DATA
STU4747,Jessica Scott,58,female,2024-09-12,COU0001,HOS0020,Active,EXTRA_DATA
STU4748,  Tara Thompson  ,42,FEMALE,03/16/2023,COU0017,HOS0007,Dropped,EXTRA_DATA
STU4749,Monica Gonzalez,30,m,07/10/2022,COU0002,HOS0019,Suspended,EXTRA_DATA
STU4750,David Vaughn,18,MALE,01/10/2024,COU0007,HOS0013,Graduated,EXTRA_DATA
STU4751,Sherri Perez,72,MALE,2022-01-02,COU0014,HOS0014,Dropped,EXTRA_DATA
STU4752,Judith Cooper,45,Other,2022-12-07,COU0011,HOS0016,Dropped,EXTRA_DATA
STU4753,Kimberly Hernandez,56,MALE,22-11-2023,COU0011,HOS0001,Suspended,EXTRA_DATA
STU4754,Cheyenne Schneider,18,MALE,2024-06-01,COU0017,HOS0011,Graduated,EXTRA_DATA
STU4755,Tiffany Phillips,71,Other,2023-03-03,COU0004,HOS0008,Suspended,EXTRA_DATA
STU4756,Meagan Riley,Twenty,Female,2024-07-10,COU0005,HOS0020,Dropped,EXTRA_DATA
STU4757,Darren Flores,35,M,26-12-2024,COU0016,HOS0010,Graduated,EXTRA_DATA
STU4758,Jose Villarreal,63,Female,12/25/2024,COU0016,HOS0015,Graduated,EXTRA_DATA
STU4759,  Tonya Harvey  ,29,female,06/13/2024,COU0010,HOS0006,suspended,EXTRA_DATA
STU1660,David Brown,55,Female,07/04/2023,COU0004,HOS0003,Graduated,EXTRA_DATA
STU4761,Tyler Watkins,66,Female,22-08-2022,COU0012,HOS0010,Dropped,EXTRA_DATA
STU4762,  Yvonne Adams  ,29,male,16/11/2022,COU0007,HOS0012,Graduated,EXTRA_DATA
STU4763,Mary Ortiz,37,MALE,08/29/2024,COU0013,HOS0002,Suspended,EXTRA_DATA
STU4764,Jeffrey Mendoza,19,Female,05/16/2023,COU0005,HOS0004,Dropped,EXTRA_DATA
STU4765,John Howard,28,Female,07/06/2022,COU0005,HOS0017,Active,EXTRA_DATA
STU3399,  Michelle Sheppard  ,72,M,22/05/2022,COU0019,HOS0012,Graduated,EXTRA_DATA
STU4767,Jeremy Rivera,63,Female,09-11-2023,COU0001,HOS9999,Suspended,EXTRA_DATA
STU4768,Melissa Edwards,46,m,02/26/2023,COU0014,HOS0020,Dropped,EXTRA_DATA
STU4769,Darrell Maxwell,24,Female,2022-07-10,COU0005,HOS0020,Suspended,EXTRA_DATA
STU4770,  Debra Ruiz  ,67,F,05/09/2024,COU0016,HOS0015,Graduated,EXTRA_DATA
STU4771,Stacey King,43,F,01/03/2023,COU0007,HOS0006,Suspended,EXTRA_DATA
STU4772,Kayla Diaz,64,M,04-02-2023,COU0014,HOS0015,Graduated,EXTRA_DATA
STU4773,Kenneth Bates,80,male,2022-12-12,COU0006,HOS0002,Graduated,EXTRA_DATA
STU4774,Brittney Moore,31,m,2024-07-28,COU0003,HOS0008,Graduated,EXTRA_DATA
STU4775,Alyssa Howard,33,F,11-10-2022,COU0004,HOS0002,Dropped,EXTRA_DATA
STU4776,  Joshua Sullivan  ,26,female,09/20/2023,COU0018,HOS0008,Dropped,EXTRA_DATA
STU4777,Gabriel Melendez,78,male,2022-08-14,COU0018,HOS0020,Active,EXTRA_DATA
STU4778,Amy Smith,76,Female,2023-02-22,COU0013,HOS0002,Suspended,EXTRA_DATA
STU4779,Karen Lara,63,FEMALE,06/04/2024,COU0009,HOS0015,Suspended,EXTRA_DATA
STU4780,Monica Lawrence,66,Male,09/06/2022,COU0015,HOS0007,Suspended,EXTRA_DATA
STU4781,Charles Moreno,78,M,08-11-2024,COU0007,HOS0004,Active,EXTRA_DATA
STU4782,Monique Gardner,54,MALE,03/04/2022,COU0015,HOS0001,Graduated,EXTRA_DATA
STU4783,Bruce Martinez,47,Other,08/03/2022,COU0015,HOS0001,Suspended,EXTRA_DATA
STU4784,Jerry Smith,67,FEMALE,03/08/2022,COU0005,HOS0005,Active,EXTRA_DATA
STU4785,Taylor Wilson,19,MALE,13/01/2023,COU0015,HOS0016,Suspended,EXTRA_DATA
STU4786,Joanna Robinson,54,FEMALE,2022-08-12,COU0001,HOS0002,Graduated,EXTRA_DATA
STU4787,Megan Allen,43,Male,02/13/2023,COU0008,HOS0015,Graduated,EXTRA_DATA
STU4788,Cheryl Coffey,21,Female,2024-07-14,COU0013,HOS0011,Active,EXTRA_DATA
STU4789,Charles Smith,65,F,07/03/2024,COU0020,HOS0012,Graduated,EXTRA_DATA
STU4790,Scott Berry,74,female,13-11-2024,COU0009,HOS0020,Active,EXTRA_DATA
STU4791,  Antonio Pittman  ,46,FEMALE,2022-12-14,COU0014,HOS0011,Graduated,EXTRA_DATA
STU4792,Lindsey Hudson,70,FEMALE,10-08-2024,COU0009,HOS0005,Suspended,EXTRA_DATA
STU4793,Denise Wiley,29,Male,15/05/2023,COU0010,HOS0012,Active,EXTRA_DATA
STU4794,  Theresa Curry  ,28,MALE,07-11-2022,COU0014,HOS0017,Dropped,EXTRA_DATA
STU4795,Laurie Smith,46,Other,09/13/2024,COU0002,HOS0004,Dropped,EXTRA_DATA
STU4796,  Amy Shields  ,73,Other,17/01/2022,COU0019,HOS0016,Graduated,EXTRA_DATA
STU4797,Tammy Yang,73,male,2024-02-01,COU0001,HOS0011,Suspended,EXTRA_DATA
STU4798,Tanya Lynn,19,FEMALE,22/06/2023,COU0017,HOS0007,Dropped,EXTRA_DATA
STU4799,Heather Garcia,70,MALE,03/01/2024,COU0001,HOS0020,Graduated,EXTRA_DATA
STU4800,Brenda Murphy,21,Male,11/29/2022,COU0009,HOS0008,Suspended,EXTRA_DATA
STU4801,  Lindsey Yu  ,54,female,12-11-2023,COU0001,HOS0013,Active,EXTRA_DATA
STU4802,Amanda Snow,40,m,19-02-2022,COU0020,HOS0006,Graduated,EXTRA_DATA
STU4803,Alex Little,28,FEMALE,04/18/2023,COU0007,HOS0012,Active,EXTRA_DATA
STU4804,  Natalie Johnson  ,60,male,15-02-2022,COU0013,HOS0001,Dropped,EXTRA_DATA
STU4805,  Jacob Douglas  ,54,FEMALE,02-11-2023,COU0013,HOS0004,Graduated,EXTRA_DATA
STU4806,  Stacy Estrada  ,35,MALE,12/13/2023,COU0014,HOS0008,Dropped,EXTRA_DATA
STU4807,  Paul Carpenter  ,80,FEMALE,01/18/2024,COU0015,HOS0009,Dropped,EXTRA_DATA
STU4808,  Eric Guerra  ,68,female,24-02-2024,COU0011,HOS0020,Suspended,EXTRA_DATA
STU4809,Laura Stephens,79,FEMALE,2022-06-14,COU9999,HOS0008,Graduated,EXTRA_DATA
STU4810,Brandon Vargas,0,Other,05/15/2023,COU0010,HOS0006,Active,EXTRA_DATA
STU4811,Ronnie Friedman,62,male,01/10/2023,COU0012,HOS0009,Active,EXTRA_DATA
STU2411,Kyle Thomas,51,m,23/02/2022,COU9999,HOS0014,Dropped,EXTRA_DATA
STU4813,Emma Collins,31,M,13-05-2023,COU0019,HOS0017,Active,EXTRA_DATA
STU4814,Michael Castillo,36,Female,25-10-2022,COU0010,HOS0010,Dropped,EXTRA_DATA
STU4815,Karen Davis,44,F,05-12-2024,COU0010,HOS0011,Dropped,EXTRA_DATA
STU4816,Barbara Gardner,50,Male,2022-12-31,COU0010,HOS0006,Graduated,EXTRA_DATA
STU4817,Samuel Ballard,47,male,04-06-2023,COU0018,HOS0012,Dropped,EXTRA_DATA
STU4818,Erik Barnes,50,FEMALE,25/09/2022,COU0005,HOS0016,Active,EXTRA_DATA
STU4819,Christopher Harris,Twenty,MALE,07/02/2024,COU0010,HOS0014,Graduated,EXTRA_DATA
STU4820,Kimberly Parsons,53,Male,29/07/2022,COU0006,HOS0015,Active,EXTRA_DATA
STU4821,  Michelle Anderson  ,60,FEMALE,01/05/2023,COU0011,HOS0013,Dropped,EXTRA_DATA
STU4822,Lorraine Benson,78,m,2023-07-25,COU0004,HOS0017,Graduated,EXTRA_DATA
STU4823,  Cody Barber  ,79,Female,07-08-2022,COU0017,HOS0008,Dropped,EXTRA_DATA
STU4824,Kaitlyn Brown,47,Male,2022-05-10,COU0002,HOS0009,Active,EXTRA_DATA
STU4825,Suzanne Savage,76,M,30-04-2023,COU0007,HOS0012,Graduated,EXTRA_DATA
STU2252,David Wheeler,36,Female,01/24/2022,COU0004,HOS0013,Active,EXTRA_DATA
STU4827,Christopher Peterson,62,female,2024-09-02,COU0001,HOS0001,Suspended,EXTRA_DATA
STU4828,Amanda Davis,31,Female,21-02-2023,COU0008,HOS0019,Dropped,EXTRA_DATA
STU4829,Luke Allen,26,Female,01-02-2023,COU0016,HOS0012,Suspended,EXTRA_DATA
STU4830,Gail Smith,22,Female,07-09-2023,COU0003,HOS0012,Suspended,EXTRA_DATA
STU4831,Jennifer Smith,67,m,18-05-2023,COU0009,HOS0012,Dropped,EXTRA_DATA
STU4832,Carla Simpson,70,male,04/28/2024,COU0008,HOS9999,Active,EXTRA_DATA
STU4833,Stephanie Gomez,26,female,06/03/2024,COU9999,HOS0007,Dropped,EXTRA_DATA
STU4834,  Linda Robinson  ,33,MALE,15-01-2024,COU0002,HOS0007,Active,EXTRA_DATA
STU4835,Jose Flynn,37,male,2023-12-29,COU0002,HOS0004,Graduated,EXTRA_DATA
STU4836,Gabriel Martinez,63,female,27-05-2022,COU0003,HOS0012,Graduated,EXTRA_DATA
STU4837,Joshua Morgan,48,male,07-08-2022,COU0017,HOS0020,Active,EXTRA_DATA
STU4838,Steven Lopez,24,MALE,09-04-2023,COU0014,HOS0012,Graduated,EXTRA_DATA
STU4839,Lisa Williams,59,male,2024-02-09,COU0013,HOS0020,Graduated,EXTRA_DATA
STU4840,Natasha Avila,72,FEMALE,02/04/2024,COU0013,HOS0010,Active,EXTRA_DATA
STU4841,  Amanda Coleman  ,66,male,14-02-2024,COU0016,HOS0007,Active,EXTRA_DATA
STU4842,  Rebecca Hernandez  ,39,FEMALE,25-06-2023,COU0002,HOS0009,Dropped,EXTRA_DATA
STU4843,Amanda Esparza,20,MALE,09/03/2023,COU0020,HOS0012,Active,EXTRA_DATA
STU4844,Heather Steele,56,Other,28-12-2024,COU0009,HOS0017,Dropped,EXTRA_DATA
STU4845,Scott Grant,31,Male,2024-04-01,COU0020,HOS0007,Suspended,EXTRA_DATA
STU4846,  Julie Gordon  ,53,male,11/18/2022,COU0016,HOS0015,Dropped,EXTRA_DATA
STU4847,Sheri Andrews,68,M,2022-07-17,COU0005,HOS0005,Graduated,EXTRA_DATA
STU4848,Linda Freeman,Sixty Five,Male,2024-06-08,COU0002,HOS0012,Graduated,EXTRA_DATA
STU4849,Leonard Buckley,69,male,03/18/2022,COU0015,HOS0015,Graduated,EXTRA_DATA
STU4850,Ashley Alexander,76,Female,03/17/2022,COU0010,HOS0002,Graduated,EXTRA_DATA
STU4851,  Kristen Rodriguez  ,63,m,01/05/2024,COU0001,HOS9999,Active,EXTRA_DATA
STU4852,Jerry Schultz,60,MALE,08/09/2024,COU0001,HOS0017,graduated,EXTRA_DATA
STU4853,  Megan Thompson  ,70,FEMALE,15-02-2024,COU0003,HOS0011,Graduated,EXTRA_DATA
STU4854,John Simpson,0,FEMALE,02/04/2023,COU0020,HOS0002,Dropped,EXTRA_DATA
STU4855,Patricia Mosley,59,female,17/06/2022,COU0011,HOS0007,Active,EXTRA_DATA
STU4856,  Sheena Joseph  ,150,Other,04-01-2022,COU9999,HOS0016,Active,EXTRA_DATA
STU4857,Evelyn Gonzalez,40,female,18-11-2024,COU0003,HOS0007,Active,EXTRA_DATA
STU4858,Sandra Mendez,62,male,12/07/2022,COU0009,HOS0017,Suspended,EXTRA_DATA
STU4859,Rachel Chung,74,Male,06-10-2023,COU0009,HOS0002,Suspended,EXTRA_DATA
INVALID_48,Jeff Cook,39,male,01/12/2023,COU0004,HOS0002,Dropped,EXTRA_DATA
STU4861,Timothy Phillips,39,FEMALE,07/26/2024,COU0004,HOS0016,Dropped,EXTRA_DATA
STU4862,John Banks,77,F,06/06/2023,COU0010,HOS0009,Suspended,EXTRA_DATA
STU4863,Jacqueline Brown,67,Male,14-12-2023,COU0020,HOS0005,Active,EXTRA_DATA
STU4864,Laurie Smith,19,M,2022-01-08,COU0019,HOS0013,Suspended,EXTRA_DATA
STU4865,Casey Harper,56,male,07/01/2022,COU0018,HOS0020,Active,EXTRA_DATA
STU4866,Edward Burgess,66,F,08-04-2024,COU0003,HOS0020,Active,EXTRA_DATA
STU4867,Jessica Cantu,52,MALE,05/20/2022,COU0008,HOS0001,Suspended,EXTRA_DATA
STU4868,Benjamin Nichols,19,female,09/02/2022,COU0017,HOS0009,Active,EXTRA_DATA
STU4869,  Deborah Arroyo  ,73,Female,06/24/2022,COU0014,HOS0020,Dropped,EXTRA_DATA
STU4870,Michael Stone,74,m,18/06/2024,COU0001,HOS0015,Dropped,EXTRA_DATA
STU4871,David Thompson,77,M,2022-06-22,COU0010,HOS0007,Dropped,EXTRA_DATA
STU4872,Jimmy Tran,53,female,26/02/2022,COU0003,HOS0003,Graduated,EXTRA_DATA
STU4873,Michael Taylor,36,FEMALE,01/04/2023,COU0003,HOS0008,Suspended,EXTRA_DATA
STU4874,Alyssa Garcia,44,Other,02/04/2022,COU0005,HOS0019,Active,EXTRA_DATA
STU4875,James Taylor,78,Male,09/12/2023,COU0020,HOS0008,Active,EXTRA_DATA
STU4876,Tami Simmons,50,FEMALE,12/09/2024,COU0010,HOS0017,Graduated,EXTRA_DATA
STU4877,Lisa Hatfield,71,Other,2022-12-08,COU0010,HOS0014,Suspended,EXTRA_DATA
STU4878,  David Mayo  ,27,male,2023-09-11,COU0015,HOS0016,Graduated,EXTRA_DATA
STU4879,Brittany Perez,77,F,18-07-2022,COU0003,HOS0013,graduated,EXTRA_DATA
STU4880,Jessica Davis,59,F,2024-12-06,COU0014,HOS0014,Active,EXTRA_DATA
STU4881,Jessica Bush,18,Female,2024-11-27,COU0020,HOS0005,Suspended,EXTRA_DATA
STU4882,Stephanie Roach,53,m,2022-06-30,COU0012,HOS0002,Dropped,EXTRA_DATA
STU4883,Mikayla Jones,78,Female,16/03/2023,COU0003,HOS0016,Active,EXTRA_DATA
STU4884,  Patrick Kelly  ,54,Male,06/09/2022,COU0001,HOS0002,Graduated,EXTRA_DATA
STU4885,  Lance Rogers  ,47,male,09/26/2024,COU0011,HOS0012,Suspended,EXTRA_DATA
INVALID_5,Sarah Johnson,40,female,07/01/2023,COU0003,HOS0017,Dropped,EXTRA_DATA
STU4887,Ronald Powers,69,m,16-02-2024,COU0012,HOS0014,Active,EXTRA_DATA
STU4888,  Michael Thomas  ,25,m,14/12/2022,COU0009,HOS0020,Suspended,EXTRA_DATA
STU4889,Julie George,39,male,04-09-2023,COU0013,HOS0003,Dropped,EXTRA_DATA
STU4890,Richard Phillips,32,female,25-04-2023,COU0014,HOS0014,Dropped,EXTRA_DATA
STU4891,Amy Hall,49,male,18-02-2022,COU0006,HOS0013,Dropped,EXTRA_DATA
STU4892,Crystal Nelson,32,FEMALE,08/06/2022,COU0002,HOS0005,Graduated,EXTRA_DATA
STU4893,  Peter Garrison  ,32,Male,2024-09-19,COU0006,HOS0012,Active,EXTRA_DATA
STU4894,Kristin Johnson,22,male,19/04/2024,COU0020,HOS0018,Dropped,EXTRA_DATA
STU4895,Jessica Baker,63,m,07-03-2024,COU0011,HOS0020,Graduated,EXTRA_DATA
STU4896,Brandy Braun,47,FEMALE,2023-07-09,COU0020,HOS0013,Suspended,EXTRA_DATA
STU4897,Amanda Stephens,51,M,18/04/2022,COU0013,HOS0013,Graduated,EXTRA_DATA
STU4898,John Frey,Twenty,MALE,12/18/2024,COU0008,HOS0019,Dropped,EXTRA_DATA
STU4899,Nicole Gallegos,75,female,12/19/2022,COU0004,HOS0002,Dropped,EXTRA_DATA
STU4900,Sharon Moore,29,F,16-05-2024,COU0007,HOS0001,Active,EXTRA_DATA
STU4901,Cassidy Walker,39,MALE,2024-06-29,COU0020,HOS0018,Dropped,EXTRA_DATA
STU4902,Jasmine Jackson,61,MALE,04/29/2024,COU0006,HOS0007,Active,EXTRA_DATA
STU4903,Jessica Holmes,19,Female,21/06/2022,COU9999,HOS0009,Active,EXTRA_DATA
STU4904,David Williams,63,Male,20-06-2024,COU0008,HOS0002,Active,EXTRA_DATA
STU4905,Matthew Nelson,64,male,01/18/2022,COU0013,HOS0004,Graduated,EXTRA_DATA
STU4906,Melanie Navarro,0,male,02/03/2024,COU0004,HOS9999,Suspended,EXTRA_DATA
STU4907,Michelle Anderson,27,Female,09/18/2023,COU0017,HOS0006,Dropped,EXTRA_DATA
STU4908,James Green,42,MALE,18-03-2022,COU0006,HOS0019,Dropped,EXTRA_DATA
STU4909,Mark Long,32,M,18-11-2024,COU0014,HOS0011,Graduated,EXTRA_DATA
INVALID_88,Kimberly Brewer,18,Other,15/06/2024,COU0001,HOS0014,Active,EXTRA_DATA
STU4911,Russell Sanchez,47,male,2024-07-23,COU0012,HOS0015,Graduated,EXTRA_DATA
STU4912,Jennifer Downs,77,FEMALE,20-05-2022,COU0002,HOS0010,Graduated,EXTRA_DATA
STU4913,Morgan Smith,54,FEMALE,02/21/2023,COU0019,HOS0018,Dropped,EXTRA_DATA
STU4914,  Kevin Rodriguez  ,27,male,14/11/2023,COU0006,HOS0009,Graduated,EXTRA_DATA
STU4915,Omar Sullivan,58,female,25/06/2022,COU0016,HOS0020,Graduated,EXTRA_DATA
STU4916,Brandi Barnes,21,m,24-11-2024,COU0014,HOS0012,Suspended,EXTRA_DATA
STU4917,Dustin Cervantes,49,MALE,12/07/2022,COU0006,HOS0017,Active,EXTRA_DATA
STU4918,Anthony Johnson,36,Female,20-06-2022,COU0017,HOS0009,Suspended,EXTRA_DATA
STU4919,Barbara Hernandez,53,FEMALE,18/08/2022,COU0014,HOS0009,Dropped,EXTRA_DATA
STU4920,Elizabeth Evans,Twenty,F,04-12-2023,COU0005,HOS0010,dropped,EXTRA_DATA
STU4921,Chelsey Mack,32,Male,09/08/2024,COU0003,HOS0011,Dropped,EXTRA_DATA
STU4922,Richard Baker,73,Other,2022-04-25,COU0008,HOS0006,Dropped,EXTRA_DATA
STU4923,Cheryl Butler,66,M,11-01-2024,COU0019,HOS0013,Suspended,EXTRA_DATA
STU4924,Tara Boyer,50,m,26-10-2023,COU0011,HOS0010,Graduated,EXTRA_DATA
STU4925,Kathryn Harmon,150,MALE,24/01/2024,COU0014,HOS0018,Dropped,EXTRA_DATA
STU4926,Pamela Carlson,79,Other,26/05/2022,COU0003,HOS0010,Suspended,EXTRA_DATA
STU4927,Stacey Keller,52,Female,2023-10-05,COU0016,HOS0004,Graduated,EXTRA_DATA
STU4928,Michael Gonzalez,26,FEMALE,2022-06-09,COU0011,HOS0010,Active,EXTRA_DATA
STU4929,Sandra Carter,Thirty Four,M,2022-07-03,COU0001,HOS0019,Suspended,EXTRA_DATA
STU4930,Tyler Stevens,53,F,2023-11-01,COU0009,HOS0003,Active,EXTRA_DATA
STU4931,Kenneth Harmon,56,Female,2023-04-02,COU0018,HOS0018,Suspended,EXTRA_DATA
STU4932,Stephen Ford,42,female,02/10/2023,COU0008,HOS0006,Dropped,EXTRA_DATA
STU4933,Lydia Gonzalez,60,F,08/26/2024,COU0017,HOS0014,Dropped,EXTRA_DATA
STU4934,Karen Kaiser,45,M,06/07/2024,COU0016,HOS0001,Dropped,EXTRA_DATA
STU4935,Shawn Boyer,61,M,2023-08-23,COU0018,HOS0016,Graduated,EXTRA_DATA
STU4936,John Edwards,31,female,01/14/2022,COU0008,HOS0020,suspended,EXTRA_DATA
STU4937,Kevin Williams,28,Other,24-04-2023,COU0015,HOS0015,Dropped,EXTRA_DATA
STU4938,Edwin Garcia,66,Female,07/21/2024,COU9999,HOS0009,Suspended,EXTRA_DATA
INVALID_99,Sean Gonzalez,53,F,2023-08-09,COU0005,HOS0005,Graduated,EXTRA_DATA
STU4940,Tyler Nguyen,52,Other,13/01/2023,COU0018,HOS0011,Suspended,EXTRA_DATA
STU4941,  Holly Logan  ,64,Male,13-04-2024,COU0020,HOS0010,Active,EXTRA_DATA
