CustomerID,Name,Email,City,JoinDate,LoyaltyTier
CUS4145,  Kelly Wagner  ,Under,Trouble,11/01/2022,Bronze
CUS4146,Belinda Smith,How,Likely,02-05-2024,Gold
CUS4147,Makayla Graham,Debate,Whose,11/10/2024,Silver
CUS4148,Jeffrey Perkins,True,Power,2022-12-28,Silver
CUS4149,Kenneth Wilson,Even,Throw,21/06/2022,Silver
CUS3600,John Davis,Store,Effect,05-12-2024,Silver
CUS4151,Andre Stevens,Father,Republican,2024-02-18,Bronze
CUS4152,Christopher Nelson,Ready,Life,2023-03-22,Bronze
CUS4153,Brian Levine,Win,Western,18/10/2023,Bronze
CUS4154,Daniel Charles,Research,School,2024-06-17,Gold
CUS4155,James Copeland,Cause,Huge,25/10/2024,silver
CUS4156,  Alexandria Walsh  ,Item,Response,2024-05-11,Gold
CUS4157,Katie Washington,Participant,Ready,2022-06-03,Silver
CUS4158,Adam Garrett,Wish,Conference,14/09/2022,Gold
CUS4159,Kathleen Chavez,Might,Figure,2022-02-04,Bronze
CUS4160,Mackenzie Lambert,Happy,International,2022-06-05,Bronze
CUS4161,Carrie Lee,Good,Those,12/26/2024,BRONZE
CUS4162,Ana Rodriguez,Early,Marriage,29-09-2024,Bronze
CUS4163,Aaron Wilson,Be,Source,12/19/2022,Bronze
CUS4164,Nicole Melendez,Anyone,Really,01/11/2022,Silver
CUS4165,Janice Robinson,White,Reflect,02/28/2024,Gold
CUS4166,Bailey Newman,Follow,Exactly,2023-08-15,Bronze
CUS4167,Brittany Martinez,Animal,Fill,05/21/2023,Gold
CUS4168,Timothy Smith,Number,Lay,30/09/2024,Gold
CUS4169,Jennifer Little,Economy,Forget,2023-06-26,Gold
CUS4170,Daniel Smith,Space,Debate,2024-04-02,Bronze
CUS4171,Wendy Cooper,Despite,Go,03/17/2024,Gold
CUS4172,Regina Patterson,Race,Rock,2024-09-23,Silver
CUS2841,Keith Everett,Development,Want,09-04-2022,Bronze
CUS3791,Alexander Avila,Wrong,Cup,2024-03-22,bronze
CUS4175,Cole Evans,Road,Stop,2023-07-16,Gold
CUS4176,William Chang,American,Single,27/04/2022,Bronze
CUS4177,Tina Rodriguez,Key,Toward,17/11/2022,Gold
CUS4178,Robert Conley,Pattern,Deal,2024-08-21,Gold
CUS4179,Debra Singh,Idea,Walk,2022-03-26,Gold
CUS4180,  Antonio Chang  ,Young,Across,08/15/2022,Silver
CUS4181,Phyllis Suarez,Become,Should,25/07/2024,Silver
CUS4182,Teresa Morales,Star,Positive,03/04/2022,Bronze
CUS4183,Michael Brown,Stand,Something,2023-06-28,Gold
CUS4184,  Heather Nguyen  ,Under,Center,10/13/2023,Gold
CUS4185,Reginald Garcia,Music,Than,04/16/2024,GOLD
CUS4186,Michael Moore,Local,Score,24-01-2023,Silver
CUS4187,  Dorothy Mills  ,Watch,Apply,23/08/2024,Bronze
CUS4188,Kenneth Higgins,Commercial,Forget,2023-12-22,Bronze
CUS4189,Vincent Gomez,Least,Magazine,10/10/2023,Silver
CUS4190,  Peter Martin  ,Must,Military,03-02-2022,Gold
CUS4191,Shannon Park,Source,Blood,24/12/2022,Silver
CUS4192,Timothy Robbins,Mention,Let,20-09-2024,Silver
CUS4193,Sheila Chapman,Culture,Reduce,03/04/2023,Gold
CUS4194,Olivia Collins,Environmental,Individual,21/09/2023,Bronze
CUS4195,Eric Vang,Cost,Bag,2023-04-01,Gold
CUS4196,Nichole Duke,Hotel,Onto,08/25/2022,Bronze
CUS4197,Shane Jones,Beyond,Argue,2022-04-07,silver
CUS4198,Jacqueline Anthony,Million,Under,27-04-2023,Bronze
CUS4199,Shelby Mccoy,Admit,Back,13-01-2022,Bronze
CUS4200,Paul Whitaker,Market,Exist,16/12/2023,Bronze
CUS4201,David Brandt,Treat,Watch,19/04/2022,Silver
CUS4202,Lindsay Perez,Left,Environment,19-10-2023,Silver
CUS4203,Christopher Martin,Approach,Play,21/10/2022,Gold
CUS4204,George Arnold,Rich,Few,16/02/2023,Bronze
CUS4205,Lynn Webster,Structure,Gas,2024-12-15,Gold
CUS4206,Maria Davidson,Soon,Thing,18-02-2024,Bronze
CUS4207,Kelsey Smith,Rise,Feeling,08/31/2023,Gold
CUS4208,Charles Williams,Red,Likely,30-10-2023,Bronze
CUS4209,Maria Sanders,Tell,Table,24-01-2024,Bronze
CUS4210,Brian Williams,Rule,Form,2023-03-15,Gold
CUS4211,  Brian Schwartz  ,Along,Want,20/01/2024,Bronze
CUS4212,Eric Johnson,Which,Might,09/29/2022,Bronze
CUS4213,Melissa Martin,Total,I,2024-11-26,Gold
CUS4214,Albert Hudson,Put,Leader,2024-08-01,Silver
CUS4215,Melissa Davis,Something,Mrs,15/11/2023,Bronze
CUS4216,Susan Johnston,Toward,Team,08/05/2024,Bronze
CUS4217,Mercedes Price,Song,Chance,24-03-2023,Silver
CUS4218,Mary Davis,Simply,Condition,12/29/2023,Bronze
CUS4219,Amy Davis,Base,All,03/16/2024,Gold
CUS4220,Aaron Watkins,Player,Huge,2024-10-10,Bronze
CUS4221,Jonathan Hanson,Follow,Heart,25/01/2022,Bronze
CUS4222,  Timothy Parks  ,Force,Since,08/18/2024,Bronze
CUS4223,Cynthia Cooper,Method,Table,06/23/2023,GOLD
CUS4224,Robert Alexander,Either,Forward,07-07-2022,Bronze
CUS4225,David Daniels,Organization,Among,28/05/2022,Bronze
CUS4226,Nicholas Mcgrath,Win,Admit,14/11/2023,bronze
CUS4227,Matthew Barker,Official,Box,2023-09-16,Bronze
INVALID_61,  Christopher Harrington  ,Say,Research,26/03/2024,Gold
CUS4229,Brian Conrad,A,Key,01/05/2023,Silver
CUS4230,Leslie Palmer,War,Political,2024-09-02,Silver
CUS4231,Jennifer Nichols,Near,Town,07/04/2024,Bronze
CUS4232,Robert Crawford,Different,Such,01/06/2024,Bronze
CUS4233,Alan Campbell,Where,Store,05/04/2023,GOLD
CUS4234,Sharon Johnson,Close,Result,06-10-2023,Bronze
CUS4235,Andrew Gibson,Product,Nice,10/27/2022,Gold
CUS4236,Jacob Jones,Seat,Someone,2022-07-12,Bronze
CUS4237,  Ralph Wright  ,Bring,Learn,08/06/2023,Silver
CUS4238,Jerry Best,Threat,Give,22/06/2023,Gold
CUS4239,Emily Alexander,Your,Fire,26/03/2023,Bronze
CUS4240,Charles Wood,Mean,Single,02/07/2024,Bronze
CUS4241,Ryan Duran,Section,In,09/01/2022,Silver
CUS4242,Brett Garcia,Middle,Enjoy,2023-07-03,Bronze
CUS4243,Hannah Brown,Style,Campaign,25-12-2022,Bronze
CUS4244,Emily Miller,Camera,Some,03/01/2022,GOLD
CUS4245,Gary Wilson,Suggest,Rock,2024-08-16,Silver
INVALID_94,Sarah Blanchard,Real,Size,02/09/2023,Bronze
CUS4247,Daryl Dillon,Group,Game,2022-01-19,Bronze
CUS4248,Robert Novak,Story,State,13-04-2023,Bronze
CUS4249,  Theresa Chandler  ,Part,Pm,06/23/2024,Silver
CUS4250,  Thomas Moses  ,Break,Ten,09/13/2022,Bronze
CUS4251,Tony Smith,Of,Main,23-04-2024,Bronze
CUS4252,  Samuel Thompson  ,Page,Special,2024-10-08,Gold
CUS4253,Laura Porter,Loss,Up,09/08/2024,Silver
CUS2964,Rhonda Chavez,All,Operation,2023-08-11,Bronze
CUS4255,Charles Martinez,Recognize,Head,17/02/2022,Gold
CUS4256,Darren Hill,Establish,Recently,11/04/2022,Silver
CUS3486,Joshua Turner,Total,Eight,2024-04-15,Silver
CUS4258,Andrea Watkins,Whether,Next,20/04/2024,Bronze
CUS4259,Amanda Lee,What,Movie,18-03-2023,bronze
CUS4260,Emily Dunlap,Purpose,Pull,01/02/2024,Gold
CUS4261,Ralph Hernandez,Try,Improve,02/24/2022,Bronze
CUS4262,Stephen Murray,Somebody,Education,02/09/2024,Gold
CUS4263,Vincent Roth,Born,Game,2023-05-14,Gold
CUS4264,Michelle Hudson,Himself,Measure,09-03-2022,Gold
CUS4265,Stephanie Campos,Assume,Camera,15/12/2023,Silver
CUS4266,Henry Graham,Total,Government,07/07/2022,Bronze
CUS4267,Justin Perkins,Local,Blue,01/03/2022,Silver
CUS4268,John Brown,Pick,Beyond,09/22/2023,Bronze
CUS4269,Howard Harmon,Away,Special,13-01-2022,Bronze
CUS4270,Lisa Rodgers,Someone,Main,28/02/2022,Silver
CUS4271,Cynthia Garcia,Figure,Project,2022-02-09,Bronze
CUS4272,Sara Adams,Hit,Cold,2024-05-24,Silver
CUS4273,Michael Ward,Fine,Player,18/05/2024,Silver
CUS4274,  Sandra Weiss  ,Smile,Which,2023-12-22,Silver
CUS4275,  Nicholas Rojas  ,About,List,2023-05-31,Bronze
CUS4276,  James Alexander  ,Despite,Worry,09/03/2024,Silver
CUS4277,Allison Perry,Remember,Specific,05/26/2024,Silver
CUS4278,Matthew Myers,Usually,Sit,12/09/2022,Silver
CUS4279,Rachael Solomon,Long,Compare,2024-03-09,Gold
CUS1229,Tyler Smith,Store,Agreement,10-06-2024,Silver
CUS4281,Jasmine Hawkins,Really,Executive,01/11/2024,Silver
INVALID_84,Christina Myers,Table,Exist,27/08/2022,Gold
CUS4283,Monica Robbins,In,Common,25-04-2023,Bronze
CUS4284,Daniel Miller,Show,Mind,15-06-2023,Bronze
CUS4285,Miguel Barrett,Film,Public,17/06/2022,bronze
CUS4286,  Jared Ellison  ,They,Recognize,15/02/2023,Gold
CUS4287,Jessica Smith,Audience,Notice,10/02/2023,Bronze
CUS4288,Jennifer White,Situation,Phone,11/12/2022,bronze
CUS4289,Kyle Michael,Two,Condition,02/08/2024,Bronze
CUS4290,Amber Fox,Possible,Human,16/06/2023,Silver
CUS4291,  Troy Burke  ,Argue,Six,19/10/2023,Gold
CUS4292,Ricky Jenkins,After,Former,2024-09-29,Gold
INVALID_42,Jennifer Walker,Hope,Check,07/23/2023,GOLD
CUS4294,Melissa Dixon,Population,Pay,27/09/2022,Bronze
CUS4295,Kristina Owens,Area,Media,13-03-2023,Gold
CUS4296,Patricia Smith,Meeting,Present,06-09-2022,Silver
CUS4297,Michael Coffey,Public,Child,2022-10-10,Bronze
CUS4298,April Sloan,Old,Far,2024-03-19,Silver
CUS4299,Ernest Patrick,Computer,Own,2023-07-20,Bronze
CUS4300,Ryan Baxter,Design,Meeting,2023-08-06,Bronze
CUS4301,Brittany Mcconnell,Nature,Four,05/04/2023,Gold
INVALID_93,  Samantha Palmer  ,Station,Accept,15/06/2023,BRONZE
INVALID_79,Andrew Guzman,Investment,Institution,26/07/2024,Gold
CUS4304,Jesse Rogers,Use,Read,04-07-2023,Silver
CUS4305,Jose Ali,Two,Worry,28-09-2022,Bronze
CUS4306,Barry Watson,Only,Reality,10/07/2022,Bronze
CUS4307,Anthony Jones,Cup,Bring,05/02/2024,Silver
CUS4308,Michaela Perez,Record,For,25-09-2022,Bronze
CUS4309,Justin Glover,Sport,Long,11-03-2023,Silver
CUS4310,  Frances Cook  ,Person,Paper,12/08/2022,GOLD
CUS4311,Nathan Goodman,Five,Young,08/19/2022,silver
CUS4312,Jacqueline Davis,Parent,Practice,24-04-2024,Silver
CUS4313,Edward Gibson,Image,List,12-05-2024,Silver
CUS4314,David Wade,Against,Challenge,07/05/2022,Silver
CUS4315,Matthew Lopez,Treatment,Hot,2024-01-11,Bronze
CUS4316,Keith Johnson,Now,Role,2022-08-22,Bronze
CUS4317,Jose Turner,Put,Method,2022-06-03,Gold
CUS4318,Stephen Nguyen,Personal,Most,20/03/2024,Gold
CUS4319,Jeremy Gardner,Concern,Thousand,09/24/2024,Bronze
CUS4320,Sara Weiss,Cut,Prepare,20/08/2022,Bronze
CUS4321,Laura Smith,Discover,News,08/10/2023,Gold
CUS4322,Jennifer Bell,Arrive,Own,09/06/2024,Silver
CUS4323,Stephanie Rice,Company,Suffer,13/01/2023,Bronze
CUS4324,Stephanie Thompson,Back,Bar,06/16/2024,Silver
CUS4325,Holly Martin,Brother,Fill,09/11/2024,Bronze
CUS4326,Tanya Sherman,Pull,Whose,18/10/2022,Gold
CUS4327,Thomas Wang,Six,Sort,2023-05-02,Silver
CUS4328,Brooke Gardner,Long,Region,2023-03-24,Gold
CUS4329,Jennifer Ingram,Note,Cut,2023-02-24,Silver
CUS4330,Marcus Brooks,Fish,Seven,04-09-2022,Gold
CUS4331,  Mark Dixon  ,Occur,Family,07/29/2023,Silver
CUS4332,Albert Reyes,Affect,Seat,23-02-2022,Silver
CUS4333,Sherry Rodriguez,Alone,Yeah,10/29/2023,Bronze
CUS4334,Donna Simon,Herself,Leg,2022-04-04,Silver
CUS4335,David Payne,Up,Finally,10/24/2023,Silver
CUS4336,Emma Todd,Issue,Both,09/09/2024,Gold
CUS4337,Meagan Hill,Son,Learn,05/29/2022,Silver
CUS4338,Ronald Jackson,Fall,Left,19/09/2023,Bronze
CUS4339,Stacy Spencer,Federal,Experience,26-02-2024,Silver
INVALID_43,Austin Burns,Middle,Finally,2024-02-09,Gold
CUS4341,George Campbell,Catch,Loss,06/09/2023,Gold
CUS4342,Donna Thompson,Painting,Manage,10-12-2022,Gold
CUS4343,Dennis Parsons,Focus,Movement,2023-01-31,Silver
CUS4344,Scott Smith,Knowledge,Sing,29/12/2023,Silver
CUS4345,Lori Hoover,Unit,Artist,04/09/2022,Silver
CUS4346,Howard Price,Every,Piece,2023-12-31,Bronze
CUS4347,Justin Anderson,Politics,Success,2022-01-14,Bronze
CUS4348,Rachel Padilla,Center,Set,02-01-2023,Silver
CUS4349,Felicia Pruitt,Choose,Bring,21/06/2024,Gold
CUS4350,Jesse Johnson,Heavy,Expert,16-05-2022,Bronze
CUS4351,Frank Reyes,Continue,Nearly,09/04/2023,Bronze
CUS4352,Brittney Francis,Especially,Leave,2022-01-28,Gold
CUS4353,Jonathan Allen,For,Table,26/11/2023,Silver
CUS4354,Alex Krueger,Matter,Also,12/08/2024,Bronze
CUS4355,  Eric Mcbride  ,Field,Knowledge,01-12-2023,Silver
CUS4356,  Henry Davis  ,Space,Century,06/22/2022,Bronze
CUS4357,Kevin Ballard,Society,Compare,15-07-2023,Gold
CUS4358,Charles Norman,Small,History,24/08/2023,Silver
CUS4359,Brenda Sullivan,Sport,Other,18-03-2022,Gold
CUS4360,Amanda Wood,Drop,Identify,11-11-2023,Silver
CUS4361,Ronald Olson,Answer,Skill,07/12/2022,Bronze
CUS4362,Stacy Knox,Authority,Decade,2022-03-07,Gold
CUS4363,Rachel Smith,Bag,Himself,07/17/2024,GOLD
CUS4364,Kenneth Garner,Significant,Somebody,10/13/2024,Bronze
CUS4365,Emily Little,Very,Feel,02/16/2022,Gold
CUS4366,Edward Taylor,Rich,Win,10/04/2022,Silver
CUS4367,Timothy Moreno,Eye,Act,02-02-2023,Silver
CUS4368,James Henderson,Many,City,04/10/2022,gold
CUS4369,Desiree Sweeney,Would,Modern,2022-04-03,Silver
CUS4370,John Benson,Whom,By,28/07/2022,Gold
CUS4371,Ian Johnson,Next,Call,01/07/2023,Bronze
INVALID_27,Christopher Cross,Away,Strategy,28-10-2022,GOLD
CUS4373,William Palmer,Firm,Authority,05/26/2023,Gold
CUS4374,Jacqueline Young,Resource,Factor,2022-05-03,Gold
CUS4375,Vincent Boone,Executive,Letter,11/29/2022,Bronze
CUS4376,Janet Cook,Relationship,Artist,10/03/2024,Silver
CUS4377,Charles White,Full,Century,2023-11-07,Gold
CUS4378,Cynthia Rogers,While,Floor,2022-03-17,Bronze
CUS4379,Brian Stevens,Response,Us,09/04/2023,Silver
CUS4380,Patricia Miller,Industry,Parent,06/08/2023,Gold
CUS4381,Rodney Aguirre,Bed,Individual,08/04/2024,Gold
CUS4382,Tiffany Martin,What,Window,05/28/2022,Bronze
CUS4383,Reginald Sanchez,Produce,Later,05/26/2023,Bronze
CUS4384,Karen Green,Someone,Bit,04-05-2022,Silver
CUS4385,Theresa Garcia,Positive,Very,01/08/2024,Bronze
CUS4386,Monica Trujillo,Probably,Others,2022-10-03,Gold
CUS4387,Joseph Baker,Big,Series,04-11-2023,Silver
CUS4388,Erica Simpson,Voice,Own,2022-08-23,Gold
CUS4389,Alexander Newman,Many,Main,03/19/2022,Gold
CUS4390,Brian Moore,Certainly,Value,05-08-2022,Silver
CUS4391,Heather Carroll,Special,High,19/08/2023,Silver
CUS4392,Rebecca Terry,Best,Animal,2022-02-28,Gold
CUS2267,  Dawn Bell  ,Yeah,Budget,01/31/2022,Gold
CUS4394,  Mark Mccoy  ,One,Possible,02/07/2023,Silver
CUS4395,Clifford Mccarthy,Scientist,Need,13-08-2024,Bronze
CUS4396,Marc Gill,Tell,Live,06-10-2022,Gold
INVALID_14,Jennifer Lee,Drive,Concern,10-02-2022,Gold
CUS0065,James Velez,Western,History,2024-01-23,Gold
INVALID_44,Mary Matthews,Note,Say,27/11/2024,Bronze
CUS4400,Doris Mcfarland,Ball,Work,2022-06-12,Silver
CUS4401,Jeffrey Singh,Wind,Continue,06-01-2024,Gold
CUS4402,Justin Young,Turn,However,2023-02-11,Silver
CUS4403,Alec Farley,Them,Single,09-01-2022,Silver
CUS4404,  Cynthia Wood  ,Certainly,Ago,13-07-2022,Bronze
CUS4405,Michael Robinson,Leg,Situation,2023-12-16,Silver
CUS4406,  Jordan West  ,Keep,Hospital,2023-12-26,Silver
CUS4407,Kyle Brown,Base,Music,05/20/2022,Bronze
CUS4408,Seth Santana,Course,Record,18-09-2022,Bronze
CUS4409,Nicholas Lucas,Us,Worker,23-06-2024,Gold
CUS4410,Tara Lloyd,Perform,Case,07/09/2022,Gold
CUS4411,Robert White,Around,Happen,2022-06-12,silver
CUS4412,Albert Brown,Kind,Top,2024-09-01,Bronze
CUS4413,Edward Lewis,Food,Response,2023-07-09,Bronze
CUS4414,Steven Scott,Republican,Claim,12/05/2024,Silver
CUS4415,Adam Robinson,Think,Cultural,06/06/2023,Silver
CUS4416,James Knight,Production,Give,18-02-2023,Bronze
CUS4417,Kelly Edwards,For,Enjoy,07-04-2022,Gold
CUS4418,  Michael Carson  ,Best,See,09/22/2024,Silver
CUS1553,Tracy Romero,Early,Eat,2024-12-01,Gold
CUS4420,Joseph Nelson,Ability,Box,2023-01-16,Gold
CUS4421,Richard Robinson,Its,Car,03/21/2023,Silver
CUS4422,  Anna Garcia  ,Almost,Task,2024-01-07,Silver
CUS4423,Joe Ballard,Maybe,Scientist,10/10/2024,Bronze
CUS4424,Connor Montgomery,Someone,Seem,03-09-2022,Gold
CUS4425,Tammy Patel,Evening,Herself,2024-02-21,SILVER
CUS4426,Alejandro Hayes,Report,Build,27-12-2023,Bronze
CUS4427,Eric Moreno,Somebody,Type,10-12-2024,Silver
CUS4428,Monica Mitchell,Study,Stuff,23-03-2023,Gold
CUS4429,Nancy Powell,Technology,Better,26/11/2024,Gold
CUS4430,Desiree Schwartz,Character,Professional,01/03/2022,Gold
CUS4431,Felicia Manning,Culture,Various,05/20/2022,GOLD
CUS4432,Anthony Rowe,Fine,Do,22/11/2022,Silver
CUS4433,Bradley Lynn,Share,Drug,05/09/2023,Gold
CUS4434,Catherine Decker,Staff,Process,03-07-2022,Bronze
CUS4435,David Richard,Meet,Behind,13-09-2024,Gold
CUS4436,Kathy Jimenez,Gas,Return,27-08-2022,Bronze
CUS4437,Andrea Bender,Also,You,10-10-2023,Bronze
CUS4438,Charles Hamilton,Call,Those,2023-05-26,Bronze
CUS4439,Thomas Pace,Financial,Collection,2022-10-06,Gold
CUS4440,Stephen Deleon,Home,As,18-01-2023,gold
CUS4441,Michelle Goodman,As,Where,11/10/2024,Silver
CUS4442,Colleen Church,Nice,Color,11-05-2022,Bronze
CUS4443,Kylie Jones,Suffer,Nearly,13-10-2022,Bronze
CUS4444,Anne Campbell,Consider,Wind,2022-12-18,Bronze
CUS4445,Rodney Avery,Factor,Face,11-02-2024,bronze
CUS4446,Isabella Mejia,Experience,Speech,08/07/2024,BRONZE
CUS4447,Peter Hernandez,Tax,There,08/06/2023,Bronze
CUS4448,Christopher Goodwin,Staff,Hotel,10-10-2024,Silver
CUS4449,Natasha Hinton,Amount,Everyone,11/17/2023,Gold
INVALID_50,  Donald Wang  ,Amount,Member,04/17/2023,Bronze
CUS4451,Shane Smith,Medical,Lose,24/10/2023,Silver
CUS4452,Robert Ramirez,Available,Collection,06/15/2024,Bronze
CUS4453,Shannon Anderson,Test,Anything,14-10-2022,Gold
CUS4454,Seth Kelley,Information,By,31/03/2023,Bronze
CUS4455,Amy Weaver,Far,Candidate,20-11-2023,Bronze
CUS4456,Amy Martinez,Low,Item,17/12/2022,Gold
CUS4457,Miranda Lee,Message,Attention,19-08-2024,Gold
CUS4458,Anthony Bridges,Lot,Decide,06/12/2022,Silver
CUS4459,John Parker,Occur,Move,07/21/2023,Silver
CUS4460,Lisa Sharp,However,Time,05/19/2024,Silver
CUS4461,Jonathan Jenkins,Involve,But,11/03/2024,Silver
CUS3751,Nicole Powers,Than,Tv,28/07/2023,Gold
CUS4463,Carrie Smith,Both,Plan,14/08/2024,Bronze
CUS4464,Brenda Clark,Interest,Financial,09/10/2024,Bronze
CUS4465,  Laura Campos  ,Letter,Instead,11/25/2022,Gold
CUS4466,Christine Hendrix,Control,Short,2024-01-05,Silver
CUS4467,Samantha Jones,Interesting,Buy,27/04/2024,Gold
CUS4468,Jacob Choi,High,Thank,10/03/2023,Gold
CUS4469,Sharon Wright,Save,Position,10/29/2024,Bronze
CUS0581,James Anderson,Amount,Along,22-11-2022,Gold
CUS4471,Bernard Kelley,Where,Choose,06/21/2023,Silver
CUS4472,George Richards,Fact,Kitchen,2024-09-27,Gold
CUS4473,  Kyle Brooks  ,Result,Attention,11/06/2022,Gold
CUS4474,Heather Garcia,Agree,Argue,2024-11-22,Silver
CUS4475,Matthew Stafford,Throughout,Until,15-08-2024,SILVER
CUS4476,Darius Cross,Notice,Dinner,23/09/2022,Gold
CUS4477,Debra Watkins,Food,Change,11/12/2024,BRONZE
CUS4478,Raymond Owen,Research,Gun,2022-03-23,Bronze
CUS4479,  Jill Marks  ,Guess,So,03-07-2022,Silver
CUS4480,Caroline Burgess,Management,Now,12/19/2024,Silver
CUS4481,William Jackson,Base,Establish,22-12-2023,Gold
CUS4482,Curtis Thomas,Tend,Actually,2024-08-27,Bronze
CUS4483,Amber Flores,At,Policy,05/18/2024,Silver
CUS4484,  Angela Adkins  ,Human,Short,12-11-2023,Silver
CUS4485,Stephanie Robbins,Describe,World,09/01/2022,Gold
CUS4486,Michael Berg,Around,Generation,23-12-2024,Gold
CUS4487,  Paul Perez  ,Others,Whose,08/05/2023,Gold
CUS4488,Jeffrey Armstrong,Style,Administration,28-12-2023,Gold
CUS4489,Marcia Espinoza,Gas,Thing,07/01/2022,Gold
CUS4490,Margaret Parsons,Involve,Talk,2022-07-21,Gold
CUS4491,Teresa Leblanc,Find,President,08/23/2023,Gold
CUS4492,Charles Murillo,Information,Send,03/10/2023,bronze
CUS4493,Jennifer Armstrong,Activity,Bit,03/02/2024,Gold
CUS4494,Matthew Harris,Training,Dinner,19/04/2022,gold
CUS4495,Aaron Logan,Place,Me,23/05/2022,Bronze
CUS4496,Kayla Mcconnell,Yes,Live,2022-12-15,Silver
CUS4497,Chelsea Miranda,This,Hand,17/10/2022,Silver
CUS4498,David Myers,Property,Hospital,24/12/2023,Silver
CUS4499,  Scott Hawkins  ,Take,Lose,17/09/2023,Silver
CUS4500,  Richard Vazquez  ,Identify,Take,26/11/2022,Gold
CUS4501,William Ballard,Factor,Or,29-09-2024,Bronze
CUS4502,Steven Smith,Show,Race,19/10/2022,Bronze
CUS4503,Carla Hart,Send,Professor,03/24/2024,Bronze
CUS4504,James Arellano,Tonight,Avoid,29/08/2023,Gold
CUS4505,Lynn Butler,Particularly,Reality,2024-04-09,Gold
CUS4506,Chelsea Bell,Such,Above,01/04/2024,Bronze
CUS4507,Tara Deleon,Third,Practice,22/05/2023,Gold
CUS4508,Tina Frost,Add,Staff,27/02/2022,Bronze
CUS4509,Mindy Holloway,Here,Car,17-12-2024,Silver
CUS4510,Julie Mckee,Soon,Situation,02/07/2024,Silver
CUS4511,Cameron Kim,What,Tough,01/13/2022,Bronze
INVALID_64,Scott Robbins,Statement,Serious,17/09/2023,Gold
CUS4513,William Rivers,Concern,State,02/27/2022,Bronze
CUS4514,  James Medina  ,Recognize,Stock,16-02-2023,Silver
CUS4515,Antonio Moore,Some,Wife,03/10/2023,Silver
CUS4516,Lori Woods,Task,Television,23/09/2024,Silver
CUS4517,Christina Gutierrez,Television,Responsibility,01/17/2022,Gold
CUS4518,Teresa Glenn,His,How,2022-08-18,gold
CUS4519,  Matthew Davis  ,Half,Hospital,25/05/2024,Gold
CUS4520,  Anna Lopez  ,Media,Kitchen,08/26/2022,Gold
CUS4521,Kathy Porter,Animal,Official,09/24/2024,Gold
CUS4522,Jaime Kaufman,Poor,Threat,09/14/2023,Gold
CUS4523,Paul Roberson,Future,Life,03-05-2024,gold
CUS4524,Sherry Santana,Big,Gas,2022-01-09,Gold
CUS4525,Jack Ross,Wait,Professor,18-03-2024,Gold
CUS4526,Amanda Williams,Answer,Alone,25-12-2024,Gold
CUS1135,Savannah Saunders,Wall,Myself,25-07-2023,Bronze
INVALID_27,Michelle Smith,House,Back,05/11/2022,Gold
CUS4529,Daniel Campbell,Cause,Worry,2023-11-11,Gold
CUS4530,Derek Beard,Listen,Issue,02-02-2022,Gold
CUS4531,Phillip Valdez,Address,Writer,2024-09-15,Gold
CUS4532,Jared Stevens,Plant,Operation,2024-02-25,Silver
CUS4533,Jill Walters,Either,Develop,16/12/2024,Gold
CUS4534,Deanna Young,Arrive,North,08-06-2023,Bronze
CUS4535,Karen Taylor,Same,His,16-06-2023,Bronze
CUS4536,Jose Hamilton,Trade,Out,2023-08-05,Silver
CUS4537,Raymond Barry,Seek,Industry,11/01/2023,Silver
CUS4538,Randall Davis,Political,Need,08-11-2024,Bronze
CUS4539,Judith Meyers,People,Relationship,11/30/2024,Gold
CUS4540,  Amber Arroyo  ,Trip,Whatever,08/01/2022,Silver
CUS4541,Paul Mcgrath,Candidate,Alone,12/09/2023,Gold
CUS4542,Peggy Weber,Capital,Perhaps,2024-06-18,Silver
CUS4543,Kelsey Weber,Mind,Admit,17/09/2022,Gold
CUS4544,Brent Davis,Wrong,Traditional,2024-02-16,Silver
CUS4545,Melissa Marshall,Assume,Between,14-08-2022,Bronze
CUS4546,Margaret Wilkins,Could,Especially,02/24/2022,Silver
CUS4547,Diana Davis,Beautiful,Economic,05-11-2023,Bronze
CUS4548,Heidi Murphy,Meeting,By,08-07-2022,Gold
CUS4549,Alexandria Hart,Their,Democratic,06/07/2023,Bronze
CUS4550,Jose Berry,Friend,Position,10-10-2022,Bronze
CUS4551,Holly Benson,Future,Success,2023-11-22,Bronze
CUS4552,Jason Wood,Protect,Rather,2023-09-04,Silver
CUS4553,James Douglas,Common,Different,14/05/2022,Bronze
CUS4554,  Natalie Fowler  ,Successful,We,05/09/2022,Bronze
CUS4555,Richard Butler,Great,Alone,12/10/2022,Gold
CUS4556,Kathleen Parker,Usually,Fill,19-08-2023,Gold
CUS4557,  James Williams  ,Early,Probably,2023-06-08,Bronze
CUS4558,  Joseph Nguyen  ,Program,Others,08/21/2022,Gold
CUS4559,Nicole Odom,Analysis,Small,10/09/2023,Gold
CUS4560,Jeremy Oconnell,Agreement,Agency,20/05/2024,Gold
CUS4561,Lindsey Brown,Use,Never,13/02/2022,Bronze
CUS4562,Sherri Harris,Door,Especially,25-05-2022,Gold
CUS4563,Jeffrey Moreno,Wear,Shake,2023-07-05,Gold
CUS4564,Mariah Daniels,Quite,World,26-08-2022,gold
CUS2376,Katelyn Anderson,Recently,People,18-02-2022,Gold
CUS4566,Diane Ruiz,Response,Sea,09/07/2024,Bronze
CUS4567,Kristen Sanders,Resource,A,09/03/2022,Silver
