CustomerID,Name,Age,Gender,City,JoinDate,ExtraColumn
CUS3986,Brandon Hansen,72,F,Chennai,09/03/2024,EXTRA_DATA
CUS4041,  Clayton Roberts  ,32,male,Chennai,26-12-2024,EXTRA_DATA
CUS4042,Laura Brewer,0,MALE,Delhi,2024-07-02,EXTRA_DATA
CUS4043,Michelle Santiago,25,FEMALE,Hyderabad,19-09-2023,EXTRA_DATA
CUS4044,Ronald Hernandez,35,FEMALE,Bangalore,11/28/2024,EXTRA_DATA
CUS4045,Denise Barnes,28,female,Bangalore,16/04/2022,EXTRA_DATA
CUS4046,Ronald Taylor,50,F,Hyderabad,24/03/2022,EXTRA_DATA
CUS4047,Jessica Mitchell,76,Other,Delhi,08-01-2024,EXTRA_DATA
CUS4048,Russell Scott,66,F,Delhi,27-03-2023,EXTRA_DATA
CUS4049,Ralph Davis,68,F,Hyderabad,26-05-2023,EXTRA_DATA
CUS4050,Neil Graham,72,F,Hyderabad,23/01/2024,EXTRA_DATA
CUS4051,Mary Rose,61,Female,Bangalore,22/12/2022,EXTRA_DATA
CUS4052,Amber Harris,49,Other,Bangalore,06/06/2022,EXTRA_DATA
CUS4053,Christopher James,61,M,Hyderabad,20/10/2024,EXTRA_DATA
CUS4054,Roberto Rodriguez,24,male,Hyderabad,30-08-2023,EXTRA_DATA
CUS4055,Mario Sanchez,78,F,Hyderabad,21-05-2022,EXTRA_DATA
CUS4056,Julia Robinson,80,MALE,hyderabad,2022-08-09,EXTRA_DATA
CUS4057,Lisa Juarez,74,FEMALE,Bangalore,03-11-2024,EXTRA_DATA
CUS4058,Linda Cobb,29,m,Chennai,12/05/2024,EXTRA_DATA
CUS4059,Raymond Booth,21,female,Delhi,17/09/2022,EXTRA_DATA
CUS1495,Eric Lowery,35,Male,Chennai,26-12-2024,EXTRA_DATA
CUS4061,Donna Fry,49,male,chennai,11/04/2024,EXTRA_DATA
CUS4062,Emily Kelly,38,male,hyderabad,30-03-2024,EXTRA_DATA
CUS4063,Timothy Horn,42,FEMALE,Hyderabad,12/06/2023,EXTRA_DATA
CUS4064,Jose Gonzales,78,female,Mumbai,2023-05-15,EXTRA_DATA
CUS4065,Kathryn Myers,79,Other,Delhi,2022-08-11,EXTRA_DATA
CUS4066,Kim Lawson,-5,F,Mumbai,2024-08-11,EXTRA_DATA
CUS4067,Kenneth Obrien,39,FEMALE,Delhi,04/05/2024,EXTRA_DATA
CUS4068,Manuel Garcia,78,Female,Mumbai,2024-08-16,EXTRA_DATA
INVALID_53,Megan Fischer,21,m,Bangalore,08/26/2024,EXTRA_DATA
CUS1505,Kathleen Yates,20,F,Hyderabad,09/10/2024,EXTRA_DATA
CUS4071,Heather Flores,60,m,HYDERABAD,2023-10-11,EXTRA_DATA
CUS4072,Nathan Ray,32,MALE,Mumbai,2022-02-06,EXTRA_DATA
CUS4073,Alexandria Thomas,49,M,Bangalore,2022-10-04,EXTRA_DATA
CUS4074,Cory Jackson,60,m,Delhi,26/05/2024,EXTRA_DATA
CUS4075,Benjamin Hart,34,F,Hyderabad,27-08-2024,EXTRA_DATA
CUS4076,Brooke Bailey,50,F,Mumbai,02/23/2022,EXTRA_DATA
CUS4077,Tiffany Ellis,41,Female,Chennai,27-03-2023,EXTRA_DATA
CUS4078,Christopher Donovan,79,Other,Mumbai,09/06/2022,EXTRA_DATA
CUS4079,Vincent Fleming,30,Female,Chennai,02/18/2023,EXTRA_DATA
CUS4080,Daniel Green,40,Other,Chennai,17-01-2023,EXTRA_DATA
CUS4081,Katelyn Porter,61,male,Chennai,2022-02-04,EXTRA_DATA
CUS4082,James Russo,36,female,Chennai,01/07/2022,EXTRA_DATA
CUS1720,  Michele Hoover  ,43,MALE,Mumbai,06/13/2022,EXTRA_DATA
CUS4084,Chase Walker,30,m,Bangalore,12-05-2022,EXTRA_DATA
CUS4085,Calvin Miller,35,m,Mumbai,31/03/2022,EXTRA_DATA
CUS4086,Cody Stephens,71,MALE,Delhi,03-09-2022,EXTRA_DATA
CUS4087,Scott Nguyen,19,M,Chennai,30/01/2022,EXTRA_DATA
CUS4088,Brent Brown,69,female,Delhi,18-07-2024,EXTRA_DATA
CUS4089,Alexander Erickson,72,Male,Delhi,2022-04-11,EXTRA_DATA
CUS4090,Jerry Harding,34,Female,Bangalore,05/31/2024,EXTRA_DATA
CUS4091,Brenda Kelly,77,m,Delhi,31/12/2023,EXTRA_DATA
CUS4092,Jack Reed,57,female,Hyderabad,08/02/2022,EXTRA_DATA
CUS4093,Lisa Smith,76,F,Mumbai,10/27/2023,EXTRA_DATA
CUS4094,Wendy Strickland,73,F,Mumbai,2023-08-06,EXTRA_DATA
CUS4095,Guy Reeves,58,MALE,Chennai,11/01/2024,EXTRA_DATA
CUS0768,Troy Hall,53,male,Chennai,2022-02-04,EXTRA_DATA
CUS4097,Anna Woods,73,M,Mumbai,03/15/2023,EXTRA_DATA
CUS4098,Dawn Smith,75,Male,Delhi,25/02/2023,EXTRA_DATA
CUS4099,Ashley Smith,49,male,Chennai,29/07/2023,EXTRA_DATA
CUS4100,Ashley White,62,F,Delhi,04/21/2022,EXTRA_DATA
CUS4101,Amy Tanner,75,Male,Bangalore,2023-05-16,EXTRA_DATA
CUS3081,Christopher Hernandez,79,Female,Bangalore,02-10-2023,EXTRA_DATA
CUS4103,Kari Smith,19,MALE,Mumbai,27/02/2023,EXTRA_DATA
CUS4104,Mark Ellison,48,FEMALE,Bangalore,12-06-2022,EXTRA_DATA
CUS4105,Kim Wright,76,m,Chennai,05/23/2022,EXTRA_DATA
CUS4106,Madeline Lewis,43,M,Mumbai,04/13/2024,EXTRA_DATA
CUS0963,Richard Castro,50,Other,Chennai,06/22/2024,EXTRA_DATA
CUS4108,Micheal Johnson,Sixty Five,MALE,mumbai,03/07/2022,EXTRA_DATA
CUS4109,Stephanie Hayes,36,Male,Mumbai,05/03/2022,EXTRA_DATA
CUS4110,Charles Munoz,69,female,Hyderabad,2024-01-23,EXTRA_DATA
CUS4111,Sean Browning,39,F,Chennai,01/12/2023,EXTRA_DATA
INVALID_15,Heather Meyer,59,FEMALE,Bangalore,19-02-2023,EXTRA_DATA
CUS4113,  Janice Lewis  ,50,male,Chennai,26/05/2024,EXTRA_DATA
CUS4114,Thomas Williams,62,Other,Mumbai,01/19/2022,EXTRA_DATA
CUS4115,Sarah Wagner,69,male,Delhi,08/22/2024,EXTRA_DATA
CUS4116,  Sarah Jackson  ,74,FEMALE,Delhi,04/17/2024,EXTRA_DATA
CUS4117,Leslie Neal,32,m,Delhi,08/19/2024,EXTRA_DATA
CUS4118,Hannah Scott,31,male,Hyderabad,2023-09-28,EXTRA_DATA
CUS4119,Kari Foster,44,F,Mumbai,06/24/2024,EXTRA_DATA
CUS4120,  Anne Cooper  ,-5,m,Bangalore,12/08/2024,EXTRA_DATA
CUS4121,Eric Solis,78,FEMALE,Chennai,2022-03-05,EXTRA_DATA
CUS4122,Autumn Anderson,35,male,Chennai,2022-03-27,EXTRA_DATA
CUS4123,Morgan Kim,32,Male,Chennai,2023-01-11,EXTRA_DATA
CUS4124,Jessica Cook,59,male,Delhi,05/02/2023,EXTRA_DATA
CUS4125,Todd Brown,45,Male,Delhi,2024-07-16,EXTRA_DATA
CUS4126,Katherine Santos,67,Female,Mumbai,03/04/2024,EXTRA_DATA
CUS4127,Renee Lynch,23,m,Bangalore,06/27/2022,EXTRA_DATA
CUS4128,  Anna Jones  ,36,MALE,Hyderabad,02/19/2022,EXTRA_DATA
CUS4129,Steve Phelps,57,MALE,Mumbai,02/04/2024,EXTRA_DATA
CUS4130,Timothy Simon,31,Male,Bangalore,20/10/2024,EXTRA_DATA
CUS4131,Evan Johnson,62,Female,Mumbai,03-07-2023,EXTRA_DATA
CUS4132,Kevin Ramirez,58,M,Hyderabad,20-08-2022,EXTRA_DATA
CUS4133,Jessica Flores,44,female,Mumbai,22-09-2024,EXTRA_DATA
CUS3339,Adriana Kim,24,FEMALE,Bangalore,12/07/2023,EXTRA_DATA
CUS4135,Wesley Crane,45,Male,BANGALORE,2022-07-28,EXTRA_DATA
CUS4136,Paul Edwards,80,Other,Bangalore,2023-01-23,EXTRA_DATA
CUS4137,Gavin James,45,MALE,Delhi,16-06-2024,EXTRA_DATA
CUS4138,Kevin Harrison,56,F,Mumbai,13/12/2024,EXTRA_DATA
CUS4139,Katie Bailey,57,FEMALE,Delhi,08/31/2023,EXTRA_DATA
CUS4140,Cody Cruz,54,Female,Delhi,05/05/2023,EXTRA_DATA
CUS4141,Yesenia Parker,66,M,Mumbai,11/11/2022,EXTRA_DATA
CUS4142,  Michael Price  ,39,Female,BANGALORE,11/01/2023,EXTRA_DATA
CUS4143,Jennifer Chan,44,Female,Delhi,22-11-2023,EXTRA_DATA
CUS4144,Toni Simpson,65,Other,Chennai,10/19/2024,EXTRA_DATA
CUS4145,Amy Barnes,33,MALE,Chennai,12/20/2023,EXTRA_DATA
CUS4146,Richard Newton,Twenty,F,Chennai,2024-11-02,EXTRA_DATA
CUS2584,Ronald Parker,78,M,Mumbai,11/18/2023,EXTRA_DATA
CUS4148,Christopher Adkins,78,M,Chennai,08/26/2024,EXTRA_DATA
CUS4149,Michael Phillips,18,m,Bangalore,07/17/2023,EXTRA_DATA
CUS4150,Michael Hays,Thirty Four,m,Delhi,2023-06-17,EXTRA_DATA
CUS4151,Christopher Hall,70,F,Hyderabad,2024-02-17,EXTRA_DATA
CUS4152,Linda Allison,20,M,Delhi,26-05-2024,EXTRA_DATA
CUS4153,Lisa Richardson,58,F,delhi,05/09/2022,EXTRA_DATA
CUS4154,  Christopher Jordan  ,78,F,Bangalore,12-06-2022,EXTRA_DATA
CUS4155,James Johnson,45,Female,Mumbai,22-03-2024,EXTRA_DATA
CUS4156,Rita Clark,61,Other,Chennai,01-09-2024,EXTRA_DATA
CUS4157,Ashley Rivers,67,male,Delhi,04-03-2024,EXTRA_DATA
CUS4158,  Andrea Rodriguez  ,68,Male,Delhi,11/03/2024,EXTRA_DATA
CUS4159,Ashley Sanchez,36,F,Mumbai,2022-07-04,EXTRA_DATA
CUS4160,Courtney Fletcher,55,Male,Chennai,03/07/2024,EXTRA_DATA
CUS4161,Alison Lee,36,m,Hyderabad,09-11-2022,EXTRA_DATA
CUS4162,Daniel Hardin,80,M,Chennai,07/06/2023,EXTRA_DATA
INVALID_58,Kyle Bush,Twenty,M,Delhi,03/05/2023,EXTRA_DATA
CUS4164,Frank Crawford,78,Female,Bangalore,10/26/2024,EXTRA_DATA
CUS4165,Adam Soto,23,female,Delhi,13-08-2024,EXTRA_DATA
CUS4166,Cindy Webster,39,M,Bangalore,12/05/2023,EXTRA_DATA
CUS2059,  Holly Gonzalez  ,56,female,Bangalore,01/18/2022,EXTRA_DATA
INVALID_91,Philip Benjamin,72,m,mumbai,10/09/2022,EXTRA_DATA
CUS4169,Bailey Hammond,37,Other,Hyderabad,2024-06-09,EXTRA_DATA
CUS1980,Andrew Riley,44,M,Chennai,10/29/2023,EXTRA_DATA
CUS4171,  George Reyes  ,66,male,Delhi,27/09/2022,EXTRA_DATA
CUS4172,William Thompson,57,M,Hyderabad,05-01-2024,EXTRA_DATA
CUS4173,Kevin Brooks,31,m,Bangalore,29-08-2023,EXTRA_DATA
CUS4174,Melanie Turner,39,M,Hyderabad,14/07/2022,EXTRA_DATA
CUS4175,Ashley Rivera,28,m,Hyderabad,2023-07-17,EXTRA_DATA
CUS0234,Amanda Hawkins,66,female,Mumbai,05/23/2023,EXTRA_DATA
CUS4177,Joshua Butler,44,m,Chennai,07-04-2023,EXTRA_DATA
CUS4178,Patrick Evans,66,female,Chennai,2024-09-25,EXTRA_DATA
CUS4179,Raymond Cruz,19,Male,BANGALORE,2023-07-26,EXTRA_DATA
CUS4180,John Rose,50,M,Bangalore,01/29/2024,EXTRA_DATA
CUS4181,Adam Craig,25,female,Delhi,17-11-2023,EXTRA_DATA
CUS4182,Stacy Proctor,47,Female,Bangalore,2024-02-02,EXTRA_DATA
CUS4183,  Lisa Cisneros  ,21,F,Hyderabad,02/03/2022,EXTRA_DATA
CUS4184,Lauren Copeland,51,Male,HYDERABAD,06/09/2022,EXTRA_DATA
CUS4185,Jeffrey Wilson,71,m,Chennai,06-10-2022,EXTRA_DATA
CUS4186,Walter Diaz,60,m,Chennai,03/12/2024,EXTRA_DATA
CUS4187,Ashley Thomas,72,Other,bangalore,18/03/2024,EXTRA_DATA
CUS4188,Marisa Larsen,63,female,Bangalore,07/21/2023,EXTRA_DATA
CUS4189,Kristen Lopez,26,M,Hyderabad,2022-11-11,EXTRA_DATA
CUS4190,Hannah Gutierrez,23,M,Hyderabad,2023-11-22,EXTRA_DATA
CUS4191,Michelle Nash,63,MALE,Delhi,05/09/2022,EXTRA_DATA
CUS4192,Veronica Smith,75,m,Hyderabad,11/01/2024,EXTRA_DATA
CUS4193,Angela Cantu,79,MALE,Bangalore,12/15/2022,EXTRA_DATA
CUS4194,Kathryn Herrera,70,F,Hyderabad,04/13/2024,EXTRA_DATA
CUS4195,Michelle Thomas,50,Male,Mumbai,23/02/2022,EXTRA_DATA
CUS4196,Alejandra Lawrence,33,Male,Bangalore,11/23/2023,EXTRA_DATA
CUS4197,Mark Miller,22,MALE,Bangalore,2022-10-18,EXTRA_DATA
CUS4198,  Joshua Hamilton  ,24,m,Bangalore,2023-11-07,EXTRA_DATA
CUS4199,Vincent Tucker,62,Male,Chennai,03-05-2024,EXTRA_DATA
CUS4200,Melissa Bennett,25,female,Bangalore,2022-08-16,EXTRA_DATA
CUS4201,Christopher Johnson,37,F,Bangalore,02/05/2024,EXTRA_DATA
CUS4202,Christian Moss,69,female,Delhi,02-10-2024,EXTRA_DATA
CUS4203,Amanda Chavez,42,Male,Mumbai,2024-11-27,EXTRA_DATA
CUS4204,  Mary Brooks  ,38,m,Hyderabad,10/07/2023,EXTRA_DATA
CUS4205,Ronald Cruz,57,male,Mumbai,02/05/2024,EXTRA_DATA
CUS4206,Lori Ayers,42,Female,BANGALORE,25-04-2023,EXTRA_DATA
CUS4207,Ryan Lyons,34,m,Chennai,11/11/2022,EXTRA_DATA
INVALID_93,Felicia Harris,31,male,Hyderabad,27-03-2023,EXTRA_DATA
CUS4209,Sean Robinson,61,M,Hyderabad,07/11/2023,EXTRA_DATA
CUS4210,David Collins,41,FEMALE,Delhi,28-06-2023,EXTRA_DATA
CUS4211,Dana Rodriguez,66,male,Mumbai,2023-06-04,EXTRA_DATA
CUS4212,Chase Boyle,22,female,Bangalore,16/12/2023,EXTRA_DATA
CUS4213,Aaron Marquez,34,male,Chennai,01-10-2022,EXTRA_DATA
CUS4214,Michelle Davis,55,FEMALE,Hyderabad,05/07/2024,EXTRA_DATA
CUS4215,Austin Reyes,25,F,Delhi,2024-04-05,EXTRA_DATA
CUS4216,Brett Baker,42,male,Hyderabad,07/08/2023,EXTRA_DATA
CUS2868,  David Bennett  ,25,M,Delhi,13-03-2022,EXTRA_DATA
CUS4218,Teresa Vasquez,64,FEMALE,Hyderabad,31/12/2022,EXTRA_DATA
CUS4219,  Ashley Neal  ,23,F,Mumbai,2024-07-19,EXTRA_DATA
CUS4220,Charles Parker,55,FEMALE,Delhi,11/28/2023,EXTRA_DATA
CUS4221,Andrew Bauer,35,M,Hyderabad,10/30/2024,EXTRA_DATA
CUS4222,Paula Jackson,65,F,Delhi,30/08/2022,EXTRA_DATA
CUS4223,Justin Noble,20,female,Bangalore,19/05/2022,EXTRA_DATA
CUS4224,Candice Dixon,62,male,Delhi,07-10-2022,EXTRA_DATA
CUS4225,Nicholas Berry,43,MALE,Delhi,24-06-2023,EXTRA_DATA
CUS4226,Alex Russell,40,MALE,Delhi,2024-06-10,EXTRA_DATA
CUS4227,Corey Garcia,22,F,Delhi,03/05/2022,EXTRA_DATA
CUS4228,  Steven Delgado  ,37,MALE,Chennai,28/06/2022,EXTRA_DATA
CUS4229,Mary Martinez,74,FEMALE,Hyderabad,2022-07-31,EXTRA_DATA
CUS4230,Casey Johnson,75,Male,Hyderabad,2023-06-04,EXTRA_DATA
CUS2989,Robert Williams,36,FEMALE,Bangalore,2022-06-30,EXTRA_DATA
CUS4232,John Bryant,50,FEMALE,Mumbai,17-12-2023,EXTRA_DATA
CUS2490,  William Mcmahon  ,47,M,CHENNAI,12/17/2022,EXTRA_DATA
CUS4234,James Lawrence,45,F,Chennai,2024-10-10,EXTRA_DATA
CUS4235,Jason Callahan,78,female,Delhi,09/26/2023,EXTRA_DATA
CUS4236,Ashley Walker,60,F,Hyderabad,09/14/2022,EXTRA_DATA
CUS4237,Scott Mcpherson,45,male,Chennai,08-07-2024,EXTRA_DATA
CUS4238,Stephen Robinson,58,F,hyderabad,07/09/2024,EXTRA_DATA
CUS4239,Jack Dickson,80,MALE,Chennai,30-07-2024,EXTRA_DATA
CUS4240,  Cynthia Cooper  ,78,FEMALE,Bangalore,10/20/2022,EXTRA_DATA
CUS4241,  Timothy Gallagher  ,37,M,Chennai,27-08-2022,EXTRA_DATA
CUS4242,Elizabeth Day,77,m,bangalore,2023-12-09,EXTRA_DATA
CUS4243,  Louis Haney  ,64,MALE,Bangalore,22/02/2024,EXTRA_DATA
CUS4244,Adam Anderson,53,male,Delhi,08/07/2022,EXTRA_DATA
CUS4245,Daniel Willis,20,MALE,Mumbai,08/03/2022,EXTRA_DATA
CUS4246,Nathan Roberts,35,Male,Bangalore,12/03/2023,EXTRA_DATA
CUS4247,Howard Guerra,28,m,Bangalore,10/31/2023,EXTRA_DATA
CUS4248,Justin Young,72,male,HYDERABAD,11/30/2023,EXTRA_DATA
CUS4249,Matthew Clark,61,M,Delhi,02/26/2024,EXTRA_DATA
CUS4250,Lisa Greene,22,Other,Bangalore,02-07-2022,EXTRA_DATA
CUS4251,Mark Daniels,25,Other,Chennai,01/15/2022,EXTRA_DATA
CUS4252,David Lee,75,M,Chennai,13-10-2024,EXTRA_DATA
CUS4253,Tamara Gibson,71,M,Hyderabad,30/04/2023,EXTRA_DATA
CUS4254,Carly Cox,80,female,Delhi,21-09-2022,EXTRA_DATA
CUS4255,  Kelly Thomas  ,43,M,Delhi,16-02-2024,EXTRA_DATA
CUS4256,Suzanne Jones,57,male,Hyderabad,14/07/2022,EXTRA_DATA
CUS4257,  Sean Grant  ,65,FEMALE,Bangalore,21/09/2024,EXTRA_DATA
CUS4258,  Matthew Villegas  ,26,Female,Bangalore,2024-03-16,EXTRA_DATA
CUS4259,Gabriel Reid,36,Female,BANGALORE,2024-12-25,EXTRA_DATA
CUS4260,Jennifer Montgomery,64,Male,hyderabad,04/10/2022,EXTRA_DATA
CUS4261,David Martinez,76,female,Mumbai,05-11-2024,EXTRA_DATA
CUS4262,Leslie Knapp,62,Female,Chennai,10/07/2024,EXTRA_DATA
CUS4263,Sarah Tran,23,MALE,Mumbai,05/01/2024,EXTRA_DATA
CUS4264,Tammy Lee,41,male,Hyderabad,20/12/2023,EXTRA_DATA
CUS4265,Tricia Hernandez,52,m,Hyderabad,28/08/2023,EXTRA_DATA
CUS4266,Blake Keller,34,F,Chennai,2022-01-21,EXTRA_DATA
CUS3089,Melissa Gonzalez,40,FEMALE,Bangalore,21-10-2023,EXTRA_DATA
CUS4268,Jessica Wilson,36,Other,Mumbai,06/11/2023,EXTRA_DATA
CUS4269,Kimberly Brown,51,m,Delhi,2023-04-27,EXTRA_DATA
CUS4270,Allen Fowler,53,FEMALE,Mumbai,18-09-2023,EXTRA_DATA
CUS4271,Richard Taylor,59,male,Bangalore,11-03-2024,EXTRA_DATA
CUS4272,Alicia Rogers,45,male,Hyderabad,14-08-2023,EXTRA_DATA
CUS4273,  Andrew Carroll  ,67,female,Delhi,13-01-2024,EXTRA_DATA
CUS4274,Shelia Wilson,38,m,Delhi,24-09-2023,EXTRA_DATA
CUS4275,Brandon Wilson,47,M,Mumbai,19-11-2024,EXTRA_DATA
CUS4276,Shawn Walker,45,MALE,Bangalore,27-09-2023,EXTRA_DATA
CUS4277,Jason Woods,80,Male,Mumbai,09/03/2022,EXTRA_DATA
CUS4278,Terrance Silva,42,M,Bangalore,10/07/2023,EXTRA_DATA
CUS4279,Charles Garcia,21,Other,Hyderabad,2022-03-12,EXTRA_DATA
CUS4280,Wendy Horne,33,male,Bangalore,10/19/2022,EXTRA_DATA
CUS1239,Rhonda Perez,-5,MALE,Bangalore,04/27/2024,EXTRA_DATA
CUS4282,  Christopher Wood  ,75,Other,Hyderabad,09/20/2023,EXTRA_DATA
CUS4283,Donna Green,49,Male,Delhi,08/26/2024,EXTRA_DATA
CUS4284,John Mason,75,male,Delhi,01/18/2024,EXTRA_DATA
CUS4285,Rickey Watson,78,F,Mumbai,03/17/2024,EXTRA_DATA
INVALID_59,Michael Martinez,55,M,Mumbai,04/19/2022,EXTRA_DATA
CUS4287,Bryan Beltran,22,female,Delhi,05/12/2023,EXTRA_DATA
CUS4288,Daniel Gonzalez,23,M,Bangalore,04/27/2023,EXTRA_DATA
CUS4289,Michael Carroll,23,female,chennai,2023-02-08,EXTRA_DATA
CUS2798,Hannah Cantrell,25,Male,Chennai,2023-01-25,EXTRA_DATA
CUS4291,Amy Diaz,61,m,Chennai,11/09/2024,EXTRA_DATA
CUS4292,Laura Benson,74,MALE,Delhi,29/03/2023,EXTRA_DATA
CUS4293,Kathryn Wright,64,Male,Bangalore,05/13/2022,EXTRA_DATA
CUS4294,Paul Kelly,42,Female,Delhi,2024-07-13,EXTRA_DATA
CUS1639,Donald Dalton,18,MALE,Mumbai,2022-09-22,EXTRA_DATA
CUS4296,Jennifer Hansen,54,FEMALE,Hyderabad,2023-11-25,EXTRA_DATA
CUS4297,Kevin Mathis,51,F,Mumbai,24/01/2022,EXTRA_DATA
CUS4298,Timothy Hernandez,55,Other,Hyderabad,2022-08-03,EXTRA_DATA
CUS4299,Kyle Moore,23,Male,Hyderabad,07/08/2023,EXTRA_DATA
CUS4300,Lisa Torres,29,FEMALE,Chennai,18/06/2023,EXTRA_DATA
CUS4301,Kimberly Sparks,Sixty Five,Other,Delhi,2023-02-10,EXTRA_DATA
CUS4302,David Rodriguez,61,Other,Hyderabad,01-04-2024,EXTRA_DATA
CUS4303,  Brian Medina  ,46,Female,Chennai,24-11-2024,EXTRA_DATA
CUS4304,Jennifer Davis,39,Other,Hyderabad,29/12/2023,EXTRA_DATA
CUS4305,Yvonne Baldwin,41,m,Bangalore,05/09/2022,EXTRA_DATA
CUS4306,Katrina Pham,47,Female,Delhi,24/10/2023,EXTRA_DATA
CUS4307,Mitchell Stein,43,FEMALE,Bangalore,22-05-2024,EXTRA_DATA
CUS4308,  John Vaughan  ,24,M,Chennai,28/10/2022,EXTRA_DATA
CUS4309,Jeanette Delgado,24,Female,Delhi,09/10/2023,EXTRA_DATA
CUS4310,Lydia Fields,71,FEMALE,Chennai,07/04/2022,EXTRA_DATA
CUS4311,Kyle Whitaker,63,MALE,Mumbai,06/05/2022,EXTRA_DATA
CUS4312,Cristina Pena,70,female,Chennai,20-09-2023,EXTRA_DATA
CUS4313,Dan Wagner,80,MALE,Delhi,05-02-2022,EXTRA_DATA
CUS4314,Sara Allen,50,Other,Delhi,2024-05-22,EXTRA_DATA
CUS4315,Ricky Wagner,78,female,Hyderabad,03/30/2022,EXTRA_DATA
CUS4316,Kristine Higgins,22,female,HYDERABAD,03/18/2024,EXTRA_DATA
CUS4317,Aaron Alexander,47,male,Hyderabad,12/09/2024,EXTRA_DATA
CUS4318,Lauren Mosley,77,m,Mumbai,07-02-2023,EXTRA_DATA
CUS4319,  Kelly Sims  ,72,MALE,Bangalore,11/07/2023,EXTRA_DATA
CUS4320,Jonathan Wright,68,female,Hyderabad,21/11/2024,EXTRA_DATA
CUS4321,Bradley Anderson,36,FEMALE,Bangalore,04/07/2022,EXTRA_DATA
CUS4322,Catherine Coleman,27,F,Hyderabad,06-11-2023,EXTRA_DATA
CUS4323,Ethan Roberson,23,Male,Delhi,24-06-2022,EXTRA_DATA
CUS4324,Denise Flores,27,m,Bangalore,17-07-2023,EXTRA_DATA
CUS4325,Robert Moore,30,Other,Delhi,01-05-2023,EXTRA_DATA
CUS4326,Elizabeth Patterson,69,FEMALE,Bangalore,21-07-2022,EXTRA_DATA
CUS4327,Brian Brown,27,MALE,Chennai,10/08/2024,EXTRA_DATA
CUS4328,Ashley Taylor,43,male,Bangalore,02/11/2022,EXTRA_DATA
CUS4329,Elizabeth Oneal,0,female,Bangalore,08/07/2023,EXTRA_DATA
CUS4330,Daniel Webb,36,Male,Hyderabad,08-12-2024,EXTRA_DATA
CUS4331,Randy Holmes,33,MALE,Chennai,01/19/2022,EXTRA_DATA
CUS4332,Jennifer Reid,29,female,Hyderabad,2022-12-31,EXTRA_DATA
CUS4333,Antonio Young,52,Female,Hyderabad,29-06-2022,EXTRA_DATA
CUS4334,Christopher Bonilla,32,Other,Bangalore,01/01/2023,EXTRA_DATA
CUS4335,Bonnie Werner,41,M,Mumbai,16-03-2023,EXTRA_DATA
CUS4336,James Hernandez,42,Female,Delhi,15-08-2023,EXTRA_DATA
CUS4337,Jennifer Wood,44,male,Hyderabad,02-04-2023,EXTRA_DATA
CUS4338,Anthony Thomas,33,M,Bangalore,2022-05-05,EXTRA_DATA
CUS4339,Cynthia Meyers,27,female,Chennai,20/11/2022,EXTRA_DATA
CUS4340,Alex Dawson,45,Male,Delhi,05/22/2022,EXTRA_DATA
CUS3331,Ivan Jacobs,38,Female,Hyderabad,30/04/2022,EXTRA_DATA
CUS4342,Rebecca Anthony,0,m,Bangalore,2023-11-01,EXTRA_DATA
CUS4343,Maria Moses,62,FEMALE,Hyderabad,04/05/2023,EXTRA_DATA
CUS4344,Paul Marks,21,Male,Bangalore,06/06/2024,EXTRA_DATA
CUS4345,Tracy Cardenas,59,M,Bangalore,2022-03-28,EXTRA_DATA
CUS4346,Jasmine Gonzales,67,Other,Bangalore,01-10-2022,EXTRA_DATA
CUS4347,Michelle Franco,44,female,Bangalore,15-10-2024,EXTRA_DATA
CUS4348,Jodi Castro,76,Female,Mumbai,22-03-2023,EXTRA_DATA
CUS4349,Shelley Bailey,35,Female,Delhi,21/06/2023,EXTRA_DATA
CUS4350,Karina Reynolds,59,Female,Chennai,2022-04-10,EXTRA_DATA
CUS4351,Tony Watson,51,Other,Bangalore,26/09/2022,EXTRA_DATA
CUS4352,Paula Bryant,39,M,Chennai,03/26/2022,EXTRA_DATA
CUS4353,Kyle Morales,61,MALE,Bangalore,16-06-2022,EXTRA_DATA
CUS4354,Lori Douglas,42,male,Hyderabad,02/01/2023,EXTRA_DATA
CUS4355,Danielle Charles,51,Other,Mumbai,02-09-2022,EXTRA_DATA
CUS4356,Nicholas Nichols,48,m,Bangalore,09/18/2023,EXTRA_DATA
CUS4357,Brian Johnson,73,FEMALE,Chennai,02/04/2023,EXTRA_DATA
CUS2973,Kathleen Stevens,63,MALE,Hyderabad,2023-02-04,EXTRA_DATA
CUS4359,Cindy Thomas,77,Other,Mumbai,28-12-2022,EXTRA_DATA
CUS4360,Meagan Perkins,56,Female,Mumbai,06/06/2024,EXTRA_DATA
CUS4361,Rachel Williams,59,Male,Delhi,11/13/2022,EXTRA_DATA
CUS4362,Matthew Stevenson,38,MALE,Bangalore,2024-07-13,EXTRA_DATA
CUS4363,Patrick Davis,73,M,Chennai,2024-08-12,EXTRA_DATA
CUS4364,Julia Evans,45,Male,Hyderabad,2024-07-24,EXTRA_DATA
CUS4365,Jennifer Holmes,60,FEMALE,Delhi,12/05/2023,EXTRA_DATA
CUS4366,Charles Scott,22,MALE,Bangalore,03-03-2024,EXTRA_DATA
CUS4367,Alexis Erickson,78,Other,Delhi,07/08/2023,EXTRA_DATA
CUS4368,  Elijah Snyder  ,49,FEMALE,Delhi,08/12/2023,EXTRA_DATA
